sale_time,purchaser_gender
2013-06-03 00:32:44,male
2013-06-03 01:21:08,male
2013-06-03 01:41:29,female
2013-06-03 01:43:06,male
2013-06-03 01:43:23,female
2013-06-03 01:45:48,male
2013-06-03 01:51:18,male
2013-06-03 02:05:30,male
2013-06-03 02:30:28,male
2013-06-03 03:03:07,female
2013-06-03 03:04:58,female
2013-06-03 03:06:56,male
2013-06-03 03:07:25,female
2013-06-03 03:08:08,male
2013-06-03 03:09:17,female
2013-06-03 03:10:04,male
2013-06-03 03:15:34,female
2013-06-03 03:22:25,male
2013-06-03 03:26:37,male
2013-06-03 03:27:52,male
2013-06-03 03:35:20,male
2013-06-03 03:42:05,male
2013-06-03 03:43:24,female
2013-06-03 03:46:10,male
2013-06-03 03:59:10,female
2013-06-03 04:00:45,female
2013-06-03 04:02:10,female
2013-06-03 04:02:52,female
2013-06-03 04:04:08,male
2013-06-03 04:05:38,male
2013-06-03 04:06:40,female
2013-06-03 04:07:42,male
2013-06-03 04:11:38,female
2013-06-03 04:12:38,male
2013-06-03 04:19:22,female
2013-06-03 04:21:20,male
2013-06-03 04:24:19,female
2013-06-03 04:29:47,male
2013-06-03 04:30:06,female
2013-06-03 04:31:43,female
2013-06-03 04:37:26,male
2013-06-03 04:39:15,male
2013-06-03 04:40:25,male
2013-06-03 04:43:15,female
2013-06-03 04:45:23,female
2013-06-03 04:45:47,male
2013-06-03 04:48:15,female
2013-06-03 04:55:04,male
2013-06-03 04:58:22,female
2013-06-03 04:59:17,male
2013-06-03 05:04:00,female
2013-06-03 05:08:06,male
2013-06-03 05:10:41,male
2013-06-03 05:19:27,male
2013-06-03 05:21:29,male
2013-06-03 05:25:37,male
2013-06-03 05:27:04,male
2013-06-03 05:27:42,female
2013-06-03 05:32:17,female
2013-06-03 05:34:30,male
2013-06-03 05:40:50,male
2013-06-03 05:40:50,male
2013-06-03 05:47:21,male
2013-06-03 05:49:38,female
2013-06-03 05:50:22,male
2013-06-03 05:51:55,female
2013-06-03 05:52:58,male
2013-06-03 05:53:20,male
2013-06-03 05:53:56,male
2013-06-03 05:55:22,male
2013-06-03 05:55:59,female
2013-06-03 05:56:49,male
2013-06-03 06:03:49,female
2013-06-03 06:04:45,male
2013-06-03 06:05:09,female
2013-06-03 06:05:19,male
2013-06-03 06:10:44,male
2013-06-03 06:10:58,female
2013-06-03 06:18:04,female
2013-06-03 06:19:27,female
2013-06-03 06:19:45,female
2013-06-03 06:25:38,male
2013-06-03 06:27:00,male
2013-06-03 06:27:44,female
2013-06-03 06:28:24,female
2013-06-03 06:29:36,male
2013-06-03 06:32:02,female
2013-06-03 06:32:42,male
2013-06-03 06:34:45,male
2013-06-03 06:39:31,male
2013-06-03 06:40:29,male
2013-06-03 06:43:24,male
2013-06-03 06:46:16,male
2013-06-03 06:53:34,male
2013-06-03 06:54:48,male
2013-06-03 07:02:05,male
2013-06-03 07:05:06,female
2013-06-03 07:05:58,male
2013-06-03 07:07:39,male
2013-06-03 07:09:11,male
2013-06-03 07:09:52,female
2013-06-03 07:09:56,female
2013-06-03 07:12:10,male
2013-06-03 07:13:41,female
2013-06-03 07:13:42,male
2013-06-03 07:16:36,female
2013-06-03 07:18:19,male
2013-06-03 07:19:43,female
2013-06-03 07:19:56,male
2013-06-03 07:21:38,male
2013-06-03 07:24:50,male
2013-06-03 07:26:26,female
2013-06-03 07:28:35,female
2013-06-03 07:30:01,female
2013-06-03 07:32:37,female
2013-06-03 07:34:16,male
2013-06-03 07:34:29,female
2013-06-03 07:38:11,female
2013-06-03 07:38:35,male
2013-06-03 07:40:51,male
2013-06-03 07:45:57,female
2013-06-03 07:46:42,male
2013-06-03 07:47:08,female
2013-06-03 07:48:40,male
2013-06-03 07:51:53,female
2013-06-03 07:52:10,male
2013-06-03 07:55:35,male
2013-06-03 07:57:41,male
2013-06-03 07:58:39,female
2013-06-03 07:59:31,male
2013-06-03 08:01:59,male
2013-06-03 08:02:02,male
2013-06-03 08:05:55,female
2013-06-03 08:07:51,female
2013-06-03 08:08:31,male
2013-06-03 08:09:37,male
2013-06-03 08:11:43,female
2013-06-03 08:12:49,male
2013-06-03 08:18:15,male
2013-06-03 08:18:19,male
2013-06-03 08:19:49,male
2013-06-03 08:20:44,male
2013-06-03 08:20:57,female
2013-06-03 08:21:30,male
2013-06-03 08:23:11,female
2013-06-03 08:27:46,male
2013-06-03 08:28:27,male
2013-06-03 08:29:49,male
2013-06-03 08:32:09,male
2013-06-03 08:32:52,male
2013-06-03 08:34:00,female
2013-06-03 08:35:02,male
2013-06-03 08:35:22,male
2013-06-03 08:39:23,female
2013-06-03 08:39:57,female
2013-06-03 08:40:48,male
2013-06-03 08:41:30,female
2013-06-03 08:42:00,male
2013-06-03 08:42:10,male
2013-06-03 08:49:14,male
2013-06-03 08:49:57,male
2013-06-03 08:51:47,female
2013-06-03 08:51:52,male
2013-06-03 08:52:54,male
2013-06-03 08:54:22,male
2013-06-03 08:55:06,male
2013-06-03 08:56:56,female
2013-06-03 08:57:42,male
2013-06-03 08:58:22,female
2013-06-03 08:59:31,female
2013-06-03 09:01:04,female
2013-06-03 09:02:24,male
2013-06-03 09:02:46,female
2013-06-03 09:04:13,female
2013-06-03 09:04:35,male
2013-06-03 09:04:52,female
2013-06-03 09:06:39,male
2013-06-03 09:11:57,female
2013-06-03 09:13:31,male
2013-06-03 09:18:03,female
2013-06-03 09:20:33,male
2013-06-03 09:21:34,male
2013-06-03 09:22:10,male
2013-06-03 09:22:22,male
2013-06-03 09:22:39,female
2013-06-03 09:23:09,female
2013-06-03 09:27:51,male
2013-06-03 09:28:12,male
2013-06-03 09:29:12,female
2013-06-03 09:31:14,male
2013-06-03 09:31:39,female
2013-06-03 09:31:55,female
2013-06-03 09:36:21,male
2013-06-03 09:36:47,male
2013-06-03 09:36:54,male
2013-06-03 09:37:02,male
2013-06-03 09:37:53,female
2013-06-03 09:38:50,female
2013-06-03 09:40:02,female
2013-06-03 09:45:56,male
2013-06-03 09:46:41,female
2013-06-03 09:48:17,male
2013-06-03 09:50:12,male
2013-06-03 09:50:39,female
2013-06-03 09:52:22,male
2013-06-03 09:52:25,male
2013-06-03 09:54:18,female
2013-06-03 09:56:36,male
2013-06-03 09:56:45,female
2013-06-03 09:57:19,female
2013-06-03 09:58:25,male
2013-06-03 09:58:31,female
2013-06-03 09:59:28,male
2013-06-03 10:05:12,male
2013-06-03 10:07:02,male
2013-06-03 10:09:05,female
2013-06-03 10:10:03,male
2013-06-03 10:10:18,male
2013-06-03 10:10:33,male
2013-06-03 10:12:21,male
2013-06-03 10:12:37,male
2013-06-03 10:13:56,male
2013-06-03 10:15:22,female
2013-06-03 10:15:46,male
2013-06-03 10:15:59,male
2013-06-03 10:17:05,male
2013-06-03 10:17:42,female
2013-06-03 10:20:43,female
2013-06-03 10:26:34,female
2013-06-03 10:27:20,female
2013-06-03 10:28:13,female
2013-06-03 10:28:49,female
2013-06-03 10:29:35,male
2013-06-03 10:29:50,male
2013-06-03 10:32:15,female
2013-06-03 10:32:40,female
2013-06-03 10:33:32,female
2013-06-03 10:34:03,female
2013-06-03 10:34:16,male
2013-06-03 10:34:34,male
2013-06-03 10:36:12,male
2013-06-03 10:36:17,male
2013-06-03 10:40:18,male
2013-06-03 10:41:29,female
2013-06-03 10:43:16,female
2013-06-03 10:43:41,female
2013-06-03 10:44:58,male
2013-06-03 10:46:56,female
2013-06-03 10:47:06,male
2013-06-03 10:47:12,male
2013-06-03 10:47:19,male
2013-06-03 10:47:48,male
2013-06-03 10:50:09,female
2013-06-03 10:51:35,female
2013-06-03 10:51:52,female
2013-06-03 10:52:14,male
2013-06-03 10:52:46,male
2013-06-03 10:53:59,female
2013-06-03 10:54:27,male
2013-06-03 10:54:29,female
2013-06-03 10:55:21,female
2013-06-03 10:55:59,male
2013-06-03 10:58:30,female
2013-06-03 11:00:12,female
2013-06-03 11:00:12,female
2013-06-03 11:01:22,female
2013-06-03 11:03:04,female
2013-06-03 11:03:18,male
2013-06-03 11:03:42,female
2013-06-03 11:04:22,female
2013-06-03 11:04:52,female
2013-06-03 11:07:44,male
2013-06-03 11:08:10,female
2013-06-03 11:10:09,male
2013-06-03 11:10:38,female
2013-06-03 11:11:11,male
2013-06-03 11:11:52,male
2013-06-03 11:15:07,male
2013-06-03 11:15:15,male
2013-06-03 11:15:48,female
2013-06-03 11:18:05,female
2013-06-03 11:18:30,male
2013-06-03 11:20:12,female
2013-06-03 11:21:52,male
2013-06-03 11:24:56,female
2013-06-03 11:25:52,female
2013-06-03 11:28:31,male
2013-06-03 11:32:02,male
2013-06-03 11:32:22,male
2013-06-03 11:32:57,male
2013-06-03 11:33:52,male
2013-06-03 11:34:12,female
2013-06-03 11:38:05,female
2013-06-03 11:38:07,male
2013-06-03 11:38:44,male
2013-06-03 11:39:46,female
2013-06-03 11:44:20,female
2013-06-03 11:44:38,female
2013-06-03 11:45:59,male
2013-06-03 11:46:37,male
2013-06-03 11:49:11,male
2013-06-03 11:49:58,female
2013-06-03 11:52:22,male
2013-06-03 11:54:39,female
2013-06-03 12:01:28,female
2013-06-03 12:02:27,female
2013-06-03 12:05:49,female
2013-06-03 12:05:54,female
2013-06-03 12:06:01,female
2013-06-03 12:06:54,female
2013-06-03 12:08:00,male
2013-06-03 12:11:14,male
2013-06-03 12:11:39,female
2013-06-03 12:13:55,male
2013-06-03 12:14:35,male
2013-06-03 12:15:11,male
2013-06-03 12:15:38,female
2013-06-03 12:16:11,female
2013-06-03 12:16:39,female
2013-06-03 12:19:40,male
2013-06-03 12:20:18,male
2013-06-03 12:21:45,male
2013-06-03 12:23:14,female
2013-06-03 12:24:54,female
2013-06-03 12:25:20,male
2013-06-03 12:29:32,male
2013-06-03 12:29:58,male
2013-06-03 12:32:13,female
2013-06-03 12:32:38,male
2013-06-03 12:33:56,male
2013-06-03 12:34:04,male
2013-06-03 12:34:27,male
2013-06-03 12:34:48,male
2013-06-03 12:34:56,female
2013-06-03 12:35:03,male
2013-06-03 12:35:56,male
2013-06-03 12:37:01,female
2013-06-03 12:38:28,female
2013-06-03 12:43:29,male
2013-06-03 12:43:59,female
2013-06-03 12:44:06,male
2013-06-03 12:44:25,female
2013-06-03 12:45:18,male
2013-06-03 12:45:21,male
2013-06-03 12:45:25,female
2013-06-03 12:46:59,female
2013-06-03 12:48:18,female
2013-06-03 12:49:43,male
2013-06-03 12:51:55,male
2013-06-03 12:52:07,male
2013-06-03 12:52:32,male
2013-06-03 12:54:11,female
2013-06-03 12:54:32,female
2013-06-03 12:55:02,male
2013-06-03 12:55:54,male
2013-06-03 12:58:31,female
2013-06-03 12:59:02,female
2013-06-03 12:59:46,male
2013-06-03 13:00:41,male
2013-06-03 13:00:55,male
2013-06-03 13:01:19,female
2013-06-03 13:01:26,male
2013-06-03 13:01:48,male
2013-06-03 13:03:02,male
2013-06-03 13:03:25,female
2013-06-03 13:03:38,female
2013-06-03 13:03:42,male
2013-06-03 13:07:41,male
2013-06-03 13:07:41,female
2013-06-03 13:09:55,male
2013-06-03 13:16:48,female
2013-06-03 13:17:14,male
2013-06-03 13:17:58,male
2013-06-03 13:18:05,female
2013-06-03 13:18:22,male
2013-06-03 13:19:13,female
2013-06-03 13:19:22,female
2013-06-03 13:20:22,male
2013-06-03 13:21:06,male
2013-06-03 13:21:24,male
2013-06-03 13:22:50,female
2013-06-03 13:23:02,male
2013-06-03 13:26:46,male
2013-06-03 13:27:07,female
2013-06-03 13:31:43,male
2013-06-03 13:31:51,male
2013-06-03 13:32:41,female
2013-06-03 13:34:08,male
2013-06-03 13:35:56,female
2013-06-03 13:36:27,female
2013-06-03 13:39:37,male
2013-06-03 13:40:35,male
2013-06-03 13:41:00,male
2013-06-03 13:42:51,male
2013-06-03 13:43:44,female
2013-06-03 13:45:19,male
2013-06-03 13:48:13,male
2013-06-03 13:48:48,female
2013-06-03 13:50:22,male
2013-06-03 13:52:27,male
2013-06-03 13:57:18,female
2013-06-03 13:59:10,male
2013-06-03 13:59:43,male
2013-06-03 13:59:47,male
2013-06-03 14:00:43,male
2013-06-03 14:00:58,female
2013-06-03 14:05:40,male
2013-06-03 14:07:25,male
2013-06-03 14:08:27,female
2013-06-03 14:10:43,male
2013-06-03 14:11:03,female
2013-06-03 14:11:44,male
2013-06-03 14:12:17,female
2013-06-03 14:12:30,female
2013-06-03 14:12:38,male
2013-06-03 14:12:51,female
2013-06-03 14:12:56,male
2013-06-03 14:13:22,female
2013-06-03 14:14:35,male
2013-06-03 14:17:16,male
2013-06-03 14:18:03,male
2013-06-03 14:18:08,female
2013-06-03 14:18:55,female
2013-06-03 14:19:54,male
2013-06-03 14:20:08,male
2013-06-03 14:20:13,female
2013-06-03 14:20:53,female
2013-06-03 14:21:03,male
2013-06-03 14:24:11,male
2013-06-03 14:24:54,male
2013-06-03 14:26:29,female
2013-06-03 14:30:02,male
2013-06-03 14:30:38,male
2013-06-03 14:32:02,female
2013-06-03 14:37:38,male
2013-06-03 14:37:45,male
2013-06-03 14:40:06,male
2013-06-03 14:40:17,female
2013-06-03 14:42:39,male
2013-06-03 14:42:59,male
2013-06-03 14:44:27,female
2013-06-03 14:45:36,male
2013-06-03 14:47:14,female
2013-06-03 14:47:21,male
2013-06-03 14:48:30,male
2013-06-03 14:49:50,male
2013-06-03 14:50:02,female
2013-06-03 14:50:21,male
2013-06-03 14:52:12,female
2013-06-03 14:55:31,male
2013-06-03 14:55:53,male
2013-06-03 14:56:06,female
2013-06-03 14:57:26,male
2013-06-03 14:57:56,female
2013-06-03 14:58:58,female
2013-06-03 15:00:08,female
2013-06-03 15:00:28,male
2013-06-03 15:06:57,male
2013-06-03 15:10:22,male
2013-06-03 15:12:02,male
2013-06-03 15:14:37,female
2013-06-03 15:16:00,male
2013-06-03 15:17:03,male
2013-06-03 15:19:12,male
2013-06-03 15:19:19,female
2013-06-03 15:19:34,female
2013-06-03 15:21:18,female
2013-06-03 15:21:54,female
2013-06-03 15:22:59,female
2013-06-03 15:23:02,male
2013-06-03 15:23:46,male
2013-06-03 15:24:09,male
2013-06-03 15:24:17,female
2013-06-03 15:25:22,male
2013-06-03 15:27:14,male
2013-06-03 15:27:49,male
2013-06-03 15:28:10,female
2013-06-03 15:28:22,female
2013-06-03 15:29:32,female
2013-06-03 15:34:04,male
2013-06-03 15:34:20,female
2013-06-03 15:39:58,male
2013-06-03 15:40:16,male
2013-06-03 15:45:15,female
2013-06-03 15:48:09,female
2013-06-03 15:49:26,male
2013-06-03 15:49:47,female
2013-06-03 15:49:57,male
2013-06-03 15:51:10,female
2013-06-03 15:52:59,male
2013-06-03 15:54:16,male
2013-06-03 15:54:48,female
2013-06-03 15:56:58,female
2013-06-03 15:57:28,male
2013-06-03 15:58:33,female
2013-06-03 15:58:46,female
2013-06-03 16:00:06,male
2013-06-03 16:00:48,female
2013-06-03 16:01:36,male
2013-06-03 16:02:21,male
2013-06-03 16:08:52,male
2013-06-03 16:09:19,male
2013-06-03 16:10:29,female
2013-06-03 16:12:33,male
2013-06-03 16:12:58,male
2013-06-03 16:13:44,male
2013-06-03 16:14:28,male
2013-06-03 16:15:20,male
2013-06-03 16:15:47,female
2013-06-03 16:18:08,male
2013-06-03 16:21:46,female
2013-06-03 16:22:09,male
2013-06-03 16:24:17,female
2013-06-03 16:24:26,male
2013-06-03 16:26:51,female
2013-06-03 16:27:49,male
2013-06-03 16:29:57,female
2013-06-03 16:30:02,female
2013-06-03 16:30:52,male
2013-06-03 16:31:15,male
2013-06-03 16:31:22,female
2013-06-03 16:31:27,male
2013-06-03 16:34:41,male
2013-06-03 16:37:10,male
2013-06-03 16:37:14,male
2013-06-03 16:37:22,male
2013-06-03 16:39:07,male
2013-06-03 16:39:41,male
2013-06-03 16:41:00,male
2013-06-03 16:42:48,female
2013-06-03 16:43:05,male
2013-06-03 16:46:03,female
2013-06-03 16:46:34,male
2013-06-03 16:47:39,male
2013-06-03 16:48:26,female
2013-06-03 16:50:07,female
2013-06-03 16:51:59,male
2013-06-03 16:52:57,female
2013-06-03 16:58:30,female
2013-06-03 17:02:13,female
2013-06-03 17:02:49,female
2013-06-03 17:03:45,male
2013-06-03 17:05:05,male
2013-06-03 17:05:39,female
2013-06-03 17:06:51,male
2013-06-03 17:08:51,male
2013-06-03 17:11:59,male
2013-06-03 17:14:02,male
2013-06-03 17:14:14,female
2013-06-03 17:14:15,male
2013-06-03 17:15:59,female
2013-06-03 17:16:04,female
2013-06-03 17:18:11,male
2013-06-03 17:19:02,male
2013-06-03 17:19:02,female
2013-06-03 17:19:19,female
2013-06-03 17:20:16,male
2013-06-03 17:21:09,female
2013-06-03 17:21:18,male
2013-06-03 17:26:52,female
2013-06-03 17:28:05,female
2013-06-03 17:28:48,female
2013-06-03 17:33:49,male
2013-06-03 17:33:55,female
2013-06-03 17:34:00,male
2013-06-03 17:34:03,female
2013-06-03 17:35:05,female
2013-06-03 17:36:37,female
2013-06-03 17:36:38,male
2013-06-03 17:39:13,female
2013-06-03 17:39:39,male
2013-06-03 17:40:25,male
2013-06-03 17:41:47,male
2013-06-03 17:42:36,female
2013-06-03 17:43:21,male
2013-06-03 17:43:30,female
2013-06-03 17:55:45,female
2013-06-03 17:57:06,female
2013-06-03 17:57:09,male
2013-06-03 17:58:03,female
2013-06-03 17:58:22,female
2013-06-03 18:06:47,female
2013-06-03 18:08:15,male
2013-06-03 18:08:19,male
2013-06-03 18:08:22,male
2013-06-03 18:09:22,female
2013-06-03 18:10:34,female
2013-06-03 18:10:39,female
2013-06-03 18:10:56,male
2013-06-03 18:11:54,male
2013-06-03 18:13:59,female
2013-06-03 18:14:39,male
2013-06-03 18:14:55,male
2013-06-03 18:16:25,male
2013-06-03 18:17:21,male
2013-06-03 18:18:22,male
2013-06-03 18:19:22,male
2013-06-03 18:19:42,male
2013-06-03 18:22:21,female
2013-06-03 18:23:23,female
2013-06-03 18:24:18,female
2013-06-03 18:25:32,male
2013-06-03 18:26:37,male
2013-06-03 18:27:58,female
2013-06-03 18:28:40,female
2013-06-03 18:32:54,female
2013-06-03 18:33:40,male
2013-06-03 18:36:45,female
2013-06-03 18:39:32,female
2013-06-03 18:40:40,male
2013-06-03 18:41:32,female
2013-06-03 18:44:43,female
2013-06-03 18:45:41,female
2013-06-03 18:46:15,male
2013-06-03 18:47:34,female
2013-06-03 18:53:13,male
2013-06-03 18:53:23,male
2013-06-03 18:53:31,male
2013-06-03 18:54:18,male
2013-06-03 19:05:56,male
2013-06-03 19:06:06,female
2013-06-03 19:06:52,female
2013-06-03 19:08:21,male
2013-06-03 19:10:43,female
2013-06-03 19:13:25,female
2013-06-03 19:14:12,male
2013-06-03 19:14:21,male
2013-06-03 19:17:08,female
2013-06-03 19:26:20,female
2013-06-03 19:26:48,female
2013-06-03 19:30:37,female
2013-06-03 19:30:57,male
2013-06-03 19:33:55,female
2013-06-03 19:34:25,female
2013-06-03 19:34:33,female
2013-06-03 19:34:36,female
2013-06-03 19:35:17,female
2013-06-03 19:36:39,female
2013-06-03 19:37:25,male
2013-06-03 19:37:56,female
2013-06-03 19:42:12,male
2013-06-03 19:42:18,male
2013-06-03 19:46:09,male
2013-06-03 19:46:14,male
2013-06-03 19:47:44,male
2013-06-03 19:53:49,female
2013-06-03 19:55:48,male
2013-06-03 20:01:53,female
2013-06-03 20:02:43,male
2013-06-03 20:03:57,female
2013-06-03 20:05:32,male
2013-06-03 20:06:26,female
2013-06-03 20:06:45,female
2013-06-03 20:14:29,female
2013-06-03 20:15:18,male
2013-06-03 20:17:11,male
2013-06-03 20:20:48,female
2013-06-03 20:21:41,male
2013-06-03 20:23:38,female
2013-06-03 20:24:05,female
2013-06-03 20:26:14,male
2013-06-03 20:26:53,female
2013-06-03 20:28:21,male
2013-06-03 20:29:04,female
2013-06-03 20:29:41,male
2013-06-03 20:33:50,male
2013-06-03 20:38:02,female
2013-06-03 20:46:32,male
2013-06-03 20:47:13,male
2013-06-03 20:48:11,female
2013-06-03 20:48:39,female
2013-06-03 20:49:21,female
2013-06-03 20:50:56,female
2013-06-03 20:50:57,male
2013-06-03 20:52:04,female
2013-06-03 20:58:03,female
2013-06-03 21:02:24,male
2013-06-03 21:03:45,male
2013-06-03 21:04:40,male
2013-06-03 21:05:56,male
2013-06-03 21:08:18,male
2013-06-03 21:11:35,female
2013-06-03 21:12:54,male
2013-06-03 21:13:39,male
2013-06-03 21:14:57,male
2013-06-03 21:19:06,female
2013-06-03 21:21:02,female
2013-06-03 21:23:54,female
2013-06-03 21:25:38,male
2013-06-03 21:26:27,female
2013-06-03 21:28:22,male
2013-06-03 21:29:46,male
2013-06-03 21:30:59,female
