sale_time,purchaser_gender
2013-03-04 01:35:02,female
2013-03-04 01:39:12,male
2013-03-04 01:43:29,female
2013-03-04 02:01:12,female
2013-03-04 02:07:22,male
2013-03-04 02:21:00,female
2013-03-04 02:22:22,female
2013-03-04 02:27:47,male
2013-03-04 02:38:03,female
2013-03-04 02:50:10,female
2013-03-04 03:01:53,male
2013-03-04 03:03:59,female
2013-03-04 03:11:22,male
2013-03-04 03:25:51,female
2013-03-04 03:35:53,female
2013-03-04 03:46:46,male
2013-03-04 03:49:01,female
2013-03-04 03:55:01,female
2013-03-04 03:55:54,female
2013-03-04 04:01:45,female
2013-03-04 04:03:53,female
2013-03-04 04:23:30,male
2013-03-04 04:25:39,female
2013-03-04 04:40:11,female
2013-03-04 04:45:50,female
2013-03-04 05:11:54,female
2013-03-04 05:12:57,female
2013-03-04 05:17:45,female
2013-03-04 05:20:02,female
2013-03-04 05:26:53,female
2013-03-04 05:27:38,male
2013-03-04 05:28:27,female
2013-03-04 05:30:49,female
2013-03-04 05:31:55,female
2013-03-04 05:33:38,female
2013-03-04 05:34:19,male
2013-03-04 05:37:08,male
2013-03-04 05:41:34,female
2013-03-04 05:43:52,female
2013-03-04 05:53:54,male
2013-03-04 06:01:03,female
2013-03-04 06:02:23,female
2013-03-04 06:08:56,female
2013-03-04 06:09:39,male
2013-03-04 06:11:59,male
2013-03-04 06:17:30,male
2013-03-04 06:18:58,male
2013-03-04 06:22:59,male
2013-03-04 06:31:13,female
2013-03-04 06:31:28,male
2013-03-04 06:33:35,female
2013-03-04 06:39:46,female
2013-03-04 06:45:33,male
2013-03-04 06:49:32,female
2013-03-04 06:50:37,female
2013-03-04 06:52:48,female
2013-03-04 06:53:41,male
2013-03-04 06:55:45,male
2013-03-04 07:00:27,female
2013-03-04 07:00:45,male
2013-03-04 07:01:42,female
2013-03-04 07:01:42,male
2013-03-04 07:02:17,male
2013-03-04 07:10:49,female
2013-03-04 07:22:35,male
2013-03-04 07:22:54,female
2013-03-04 07:24:40,male
2013-03-04 07:27:41,male
2013-03-04 07:29:47,female
2013-03-04 07:36:32,female
2013-03-04 07:50:50,male
2013-03-04 07:51:07,female
2013-03-04 07:51:11,male
2013-03-04 07:51:56,male
2013-03-04 07:52:51,female
2013-03-04 07:54:31,female
2013-03-04 07:59:04,male
2013-03-04 08:00:05,female
2013-03-04 08:03:01,female
2013-03-04 08:04:31,male
2013-03-04 08:07:48,male
2013-03-04 08:11:47,female
2013-03-04 08:11:50,male
2013-03-04 08:11:53,male
2013-03-04 08:16:12,female
2013-03-04 08:17:38,female
2013-03-04 08:18:58,female
2013-03-04 08:20:17,female
2013-03-04 08:23:55,female
2013-03-04 08:25:54,female
2013-03-04 08:28:16,male
2013-03-04 08:31:19,female
2013-03-04 08:31:40,male
2013-03-04 08:32:16,female
2013-03-04 08:32:35,female
2013-03-04 08:36:05,male
2013-03-04 08:36:27,male
2013-03-04 08:37:16,female
2013-03-04 08:38:47,female
2013-03-04 08:44:19,female
2013-03-04 08:49:59,female
2013-03-04 08:51:41,male
2013-03-04 08:55:34,female
2013-03-04 08:57:00,male
2013-03-04 08:57:18,female
2013-03-04 09:00:12,female
2013-03-04 09:03:15,female
2013-03-04 09:05:28,female
2013-03-04 09:06:03,female
2013-03-04 09:07:11,female
2013-03-04 09:15:31,male
2013-03-04 09:20:16,male
2013-03-04 09:20:26,female
2013-03-04 09:21:36,female
2013-03-04 09:22:01,female
2013-03-04 09:26:21,male
2013-03-04 09:28:03,male
2013-03-04 09:35:45,female
2013-03-04 09:36:39,female
2013-03-04 09:36:50,female
2013-03-04 09:40:23,male
2013-03-04 09:41:13,female
2013-03-04 09:43:12,female
2013-03-04 09:46:23,female
2013-03-04 09:47:24,male
2013-03-04 09:50:03,male
2013-03-04 09:52:47,female
