sale_time,purchaser_gender
2013-08-19 00:40:00,male
2013-08-19 01:08:30,male
2013-08-19 01:31:54,female
2013-08-19 01:41:28,female
2013-08-19 01:59:33,male
2013-08-19 02:03:45,male
2013-08-19 02:09:47,male
2013-08-19 02:17:13,male
2013-08-19 02:17:54,male
2013-08-19 03:07:11,male
2013-08-19 03:10:14,male
2013-08-19 03:12:55,male
2013-08-19 03:16:27,male
2013-08-19 03:19:02,male
2013-08-19 03:20:18,female
2013-08-19 03:23:49,male
2013-08-19 03:26:19,male
2013-08-19 03:26:53,male
2013-08-19 03:34:16,male
2013-08-19 03:36:52,male
2013-08-19 03:47:45,female
2013-08-19 03:56:33,female
2013-08-19 03:57:53,female
2013-08-19 03:59:37,male
2013-08-19 04:04:40,female
2013-08-19 04:07:58,male
2013-08-19 04:11:21,female
2013-08-19 04:15:00,male
2013-08-19 04:19:48,male
2013-08-19 04:24:01,male
2013-08-19 04:33:31,female
2013-08-19 04:35:51,female
2013-08-19 04:39:12,female
2013-08-19 04:45:05,female
2013-08-19 04:50:52,female
2013-08-19 04:58:08,male
2013-08-19 04:58:15,female
2013-08-19 04:59:26,male
2013-08-19 05:00:51,male
2013-08-19 05:05:38,male
2013-08-19 05:09:25,female
2013-08-19 05:14:25,male
2013-08-19 05:16:18,male
2013-08-19 05:16:34,male
2013-08-19 05:18:58,female
2013-08-19 05:22:12,male
2013-08-19 05:22:37,female
2013-08-19 05:23:49,male
2013-08-19 05:28:25,male
2013-08-19 05:31:32,male
2013-08-19 05:38:08,female
2013-08-19 05:38:54,male
2013-08-19 05:40:08,male
2013-08-19 05:45:42,female
2013-08-19 05:57:45,male
2013-08-19 05:58:31,male
2013-08-19 06:00:33,male
2013-08-19 06:04:25,female
2013-08-19 06:09:37,female
2013-08-19 06:12:11,female
2013-08-19 06:14:30,male
2013-08-19 06:16:06,female
2013-08-19 06:17:01,female
2013-08-19 06:17:51,male
2013-08-19 06:24:51,male
2013-08-19 06:26:43,female
2013-08-19 06:28:44,male
2013-08-19 06:29:31,male
2013-08-19 06:32:47,male
2013-08-19 06:35:53,male
2013-08-19 06:40:33,female
2013-08-19 06:42:37,female
2013-08-19 06:42:38,male
2013-08-19 06:49:04,male
2013-08-19 06:50:11,male
2013-08-19 06:50:19,male
2013-08-19 06:50:29,male
2013-08-19 06:53:13,male
2013-08-19 06:53:43,male
2013-08-19 06:56:48,male
2013-08-19 06:59:42,female
2013-08-19 07:00:32,female
2013-08-19 07:00:47,male
2013-08-19 07:01:11,female
2013-08-19 07:01:54,male
2013-08-19 07:02:38,female
2013-08-19 07:12:14,female
2013-08-19 07:14:32,male
2013-08-19 07:19:43,female
2013-08-19 07:20:30,female
2013-08-19 07:21:57,female
2013-08-19 07:22:13,male
2013-08-19 07:22:29,male
2013-08-19 07:26:09,female
2013-08-19 07:29:14,male
2013-08-19 07:29:50,female
2013-08-19 07:30:08,female
2013-08-19 07:33:46,male
2013-08-19 07:35:17,female
2013-08-19 07:36:13,female
2013-08-19 07:38:11,male
2013-08-19 07:41:10,male
2013-08-19 07:42:52,female
2013-08-19 07:45:17,male
2013-08-19 07:45:25,male
2013-08-19 07:45:46,female
2013-08-19 07:46:13,male
2013-08-19 07:46:29,male
2013-08-19 07:47:26,male
2013-08-19 07:47:30,male
2013-08-19 07:47:43,male
2013-08-19 07:48:41,male
2013-08-19 07:51:04,female
2013-08-19 07:51:38,male
2013-08-19 07:52:13,male
2013-08-19 07:53:03,male
2013-08-19 07:53:30,female
2013-08-19 07:53:54,female
2013-08-19 07:54:36,female
2013-08-19 07:56:01,male
2013-08-19 07:59:43,female
2013-08-19 08:01:43,female
2013-08-19 08:05:16,female
2013-08-19 08:07:36,male
2013-08-19 08:14:31,male
2013-08-19 08:15:41,male
2013-08-19 08:18:45,male
2013-08-19 08:21:49,female
2013-08-19 08:22:31,female
2013-08-19 08:22:44,female
2013-08-19 08:23:39,male
2013-08-19 08:24:31,female
2013-08-19 08:25:58,male
2013-08-19 08:26:19,male
2013-08-19 08:27:05,male
2013-08-19 08:28:42,male
2013-08-19 08:29:19,male
2013-08-19 08:33:28,male
2013-08-19 08:33:31,male
2013-08-19 08:33:55,female
2013-08-19 08:35:35,male
2013-08-19 08:36:18,male
2013-08-19 08:38:11,female
2013-08-19 08:39:24,male
2013-08-19 08:40:06,male
2013-08-19 08:47:21,female
2013-08-19 08:47:23,male
2013-08-19 08:47:34,male
2013-08-19 08:49:20,male
2013-08-19 08:53:31,male
2013-08-19 08:55:09,male
2013-08-19 08:59:04,male
2013-08-19 09:00:23,female
2013-08-19 09:07:30,female
2013-08-19 09:09:04,female
2013-08-19 09:10:09,male
2013-08-19 09:10:33,male
2013-08-19 09:10:59,male
2013-08-19 09:12:35,male
2013-08-19 09:17:37,male
2013-08-19 09:18:05,male
2013-08-19 09:18:31,male
2013-08-19 09:18:49,male
2013-08-19 09:18:50,female
2013-08-19 09:22:21,male
2013-08-19 09:23:22,male
2013-08-19 09:27:38,male
2013-08-19 09:30:11,male
2013-08-19 09:31:09,female
2013-08-19 09:31:34,female
2013-08-19 09:31:55,male
2013-08-19 09:33:46,female
2013-08-19 09:34:38,female
2013-08-19 09:35:07,female
2013-08-19 09:36:34,female
2013-08-19 09:38:54,female
2013-08-19 09:43:18,male
2013-08-19 09:45:09,male
2013-08-19 09:45:50,male
2013-08-19 09:45:56,male
2013-08-19 09:46:04,female
2013-08-19 09:46:23,male
2013-08-19 09:47:02,male
2013-08-19 09:49:07,male
