sale_time,purchaser_gender
2013-01-14 01:40:08,female
2013-01-14 02:15:31,male
2013-01-14 02:30:29,female
2013-01-14 02:32:33,female
2013-01-14 02:59:13,female
2013-01-14 03:01:22,male
2013-01-14 03:31:01,male
2013-01-14 03:35:15,female
2013-01-14 03:40:56,male
2013-01-14 03:42:00,female
2013-01-14 04:01:30,female
2013-01-14 04:01:43,female
2013-01-14 04:01:53,female
2013-01-14 04:03:42,female
2013-01-14 04:07:40,female
2013-01-14 04:15:24,female
2013-01-14 04:20:52,male
2013-01-14 04:22:46,female
2013-01-14 04:25:45,male
2013-01-14 04:34:15,female
2013-01-14 04:35:47,male
2013-01-14 04:38:57,female
2013-01-14 04:39:09,female
2013-01-14 04:40:34,female
2013-01-14 04:40:56,female
2013-01-14 04:47:03,female
2013-01-14 05:03:40,female
2013-01-14 05:09:57,female
2013-01-14 05:22:05,female
2013-01-14 05:23:30,male
2013-01-14 05:23:45,female
2013-01-14 05:24:41,female
2013-01-14 05:32:01,male
2013-01-14 05:35:55,female
2013-01-14 05:38:25,male
2013-01-14 05:41:59,female
2013-01-14 05:45:46,male
2013-01-14 05:52:23,male
2013-01-14 05:52:35,female
2013-01-14 05:53:17,female
2013-01-14 05:55:58,female
2013-01-14 05:57:02,female
2013-01-14 05:59:58,female
2013-01-14 06:02:33,male
2013-01-14 06:06:34,female
2013-01-14 06:07:22,male
2013-01-14 06:25:52,female
2013-01-14 06:41:17,male
2013-01-14 06:44:12,female
2013-01-14 06:44:18,female
2013-01-14 06:45:15,male
2013-01-14 06:49:03,female
2013-01-14 06:52:44,male
2013-01-14 06:57:19,female
2013-01-14 06:57:21,female
2013-01-14 07:02:25,female
2013-01-14 07:03:46,male
2013-01-14 07:04:55,female
2013-01-14 07:16:56,female
2013-01-14 07:17:22,female
2013-01-14 07:26:10,male
2013-01-14 07:26:48,female
2013-01-14 07:29:51,female
2013-01-14 07:30:37,female
2013-01-14 07:30:48,female
2013-01-14 07:31:40,female
2013-01-14 07:36:05,female
2013-01-14 07:36:09,male
2013-01-14 07:37:03,male
2013-01-14 07:37:19,female
2013-01-14 07:38:56,female
2013-01-14 07:39:22,female
2013-01-14 07:44:30,female
2013-01-14 07:47:44,female
2013-01-14 07:48:50,male
2013-01-14 07:51:02,female
2013-01-14 07:53:54,male
2013-01-14 08:00:55,female
2013-01-14 08:09:11,female
2013-01-14 08:10:58,female
2013-01-14 08:17:29,female
2013-01-14 08:19:09,female
2013-01-14 08:19:25,male
2013-01-14 08:30:03,male
2013-01-14 08:30:09,female
2013-01-14 08:33:44,female
2013-01-14 08:37:31,female
2013-01-14 08:39:04,male
2013-01-14 08:39:04,female
2013-01-14 08:44:01,female
2013-01-14 08:44:38,female
2013-01-14 08:50:33,male
2013-01-14 08:54:22,female
2013-01-14 08:55:16,female
2013-01-14 08:57:41,female
2013-01-14 09:03:47,male
2013-01-14 09:04:35,female
2013-01-14 09:05:53,male
2013-01-14 09:08:17,male
2013-01-14 09:08:32,female
2013-01-14 09:09:39,female
2013-01-14 09:10:25,female
2013-01-14 09:12:47,female
2013-01-14 09:16:17,male
2013-01-14 09:16:23,male
2013-01-14 09:19:18,female
2013-01-14 09:20:10,female
2013-01-14 09:20:28,female
2013-01-14 09:22:23,female
2013-01-14 09:24:02,male
2013-01-14 09:27:06,female
2013-01-14 09:34:42,male
2013-01-14 09:40:13,female
2013-01-14 09:40:54,female
2013-01-14 09:41:34,male
2013-01-14 09:43:48,female
2013-01-14 09:44:26,female
2013-01-14 09:47:04,female
2013-01-14 09:51:24,male
2013-01-14 09:53:29,male
2013-01-14 09:54:36,female
2013-01-14 09:54:55,female
2013-01-14 09:57:34,male
2013-01-14 10:01:24,female
2013-01-14 10:02:03,female
2013-01-14 10:02:48,female
2013-01-14 10:03:11,male
2013-01-14 10:05:05,female
2013-01-14 10:06:27,male
2013-01-14 10:08:08,female
2013-01-14 10:08:51,female
2013-01-14 10:10:54,female
2013-01-14 10:12:05,female
2013-01-14 10:15:31,female
2013-01-14 10:19:16,female
2013-01-14 10:19:23,female
2013-01-14 10:21:03,female
2013-01-14 10:21:28,female
2013-01-14 10:22:03,female
2013-01-14 10:22:47,female
2013-01-14 10:23:46,female
2013-01-14 10:24:50,female
2013-01-14 10:32:59,female
2013-01-14 10:34:58,female
2013-01-14 10:36:53,male
2013-01-14 10:44:06,female
2013-01-14 10:44:51,male
2013-01-14 10:46:24,male
2013-01-14 10:49:53,male
2013-01-14 10:50:01,female
2013-01-14 10:51:04,female
2013-01-14 10:52:28,female
2013-01-14 10:52:44,male
2013-01-14 10:53:40,male
2013-01-14 10:55:24,female
2013-01-14 10:58:09,male
2013-01-14 10:58:51,female
2013-01-14 11:05:19,female
2013-01-14 11:05:55,male
2013-01-14 11:06:48,male
