sale_time,purchaser_gender
2013-04-15 01:09:39,male
2013-04-15 01:22:19,male
2013-04-15 02:05:48,male
2013-04-15 02:12:49,male
2013-04-15 02:54:23,male
2013-04-15 03:21:27,female
2013-04-15 03:26:53,female
2013-04-15 03:27:43,male
2013-04-15 03:49:05,male
2013-04-15 03:51:11,female
2013-04-15 03:59:17,female
2013-04-15 04:05:41,female
2013-04-15 04:11:07,female
2013-04-15 04:14:44,male
2013-04-15 04:24:48,male
2013-04-15 04:25:06,female
2013-04-15 04:38:52,male
2013-04-15 04:41:04,male
2013-04-15 04:44:49,male
2013-04-15 04:45:08,male
2013-04-15 04:49:04,male
2013-04-15 04:49:23,female
2013-04-15 04:51:39,female
2013-04-15 04:57:15,male
2013-04-15 04:59:31,male
2013-04-15 05:13:39,male
2013-04-15 05:16:10,female
2013-04-15 05:17:43,female
2013-04-15 05:18:22,female
2013-04-15 05:25:45,female
2013-04-15 05:26:35,female
2013-04-15 05:28:46,male
2013-04-15 05:33:12,male
2013-04-15 05:33:44,male
2013-04-15 05:36:02,female
2013-04-15 05:46:58,male
2013-04-15 05:48:02,female
2013-04-15 05:49:12,female
2013-04-15 05:49:19,male
2013-04-15 05:59:00,female
2013-04-15 06:01:36,female
2013-04-15 06:07:22,male
2013-04-15 06:09:51,male
2013-04-15 06:14:29,male
2013-04-15 06:17:11,male
2013-04-15 06:19:00,male
2013-04-15 06:24:33,male
2013-04-15 06:28:46,male
2013-04-15 06:31:42,male
2013-04-15 06:33:05,female
2013-04-15 06:36:04,male
2013-04-15 06:36:39,male
2013-04-15 06:38:22,female
2013-04-15 06:38:24,male
2013-04-15 06:38:59,male
2013-04-15 06:41:36,female
2013-04-15 06:47:56,female
2013-04-15 06:49:14,male
2013-04-15 06:50:04,female
2013-04-15 06:53:58,female
2013-04-15 06:55:15,female
2013-04-15 06:58:20,male
2013-04-15 06:59:51,male
2013-04-15 07:01:13,male
2013-04-15 07:08:15,male
2013-04-15 07:10:12,female
2013-04-15 07:19:08,female
2013-04-15 07:23:16,male
2013-04-15 07:25:07,female
2013-04-15 07:27:13,female
2013-04-15 07:28:09,female
2013-04-15 07:32:40,female
2013-04-15 07:35:28,female
2013-04-15 07:50:28,male
2013-04-15 07:53:01,female
2013-04-15 07:59:57,female
2013-04-15 08:01:09,male
2013-04-15 08:07:57,female
2013-04-15 08:09:19,male
2013-04-15 08:10:08,male
2013-04-15 08:12:26,female
2013-04-15 08:12:39,female
2013-04-15 08:16:23,male
2013-04-15 08:17:45,female
2013-04-15 08:18:10,female
2013-04-15 08:21:14,male
2013-04-15 08:26:04,female
2013-04-15 08:26:37,male
2013-04-15 08:26:54,male
2013-04-15 08:27:14,male
2013-04-15 08:27:25,male
2013-04-15 08:27:29,female
2013-04-15 08:28:29,male
2013-04-15 08:31:57,male
2013-04-15 08:32:26,female
2013-04-15 08:33:10,male
2013-04-15 08:34:20,female
2013-04-15 08:37:08,male
2013-04-15 08:38:39,female
2013-04-15 08:39:17,male
2013-04-15 08:39:49,male
2013-04-15 08:42:26,female
2013-04-15 08:47:08,male
2013-04-15 08:48:29,male
2013-04-15 08:53:51,male
2013-04-15 08:54:37,male
2013-04-15 08:58:52,female
2013-04-15 09:00:48,female
2013-04-15 09:01:50,male
2013-04-15 09:04:51,female
2013-04-15 09:07:39,male
2013-04-15 09:08:02,female
2013-04-15 09:10:00,female
2013-04-15 09:12:26,male
2013-04-15 09:14:33,male
2013-04-15 09:15:06,male
2013-04-15 09:18:26,male
2013-04-15 09:20:45,male
2013-04-15 09:22:04,female
2013-04-15 09:27:10,male
2013-04-15 09:29:19,female
2013-04-15 09:33:25,female
2013-04-15 09:33:53,male
2013-04-15 09:34:07,female
2013-04-15 09:35:49,male
2013-04-15 09:47:45,male
2013-04-15 09:48:06,female
2013-04-15 09:52:07,male
2013-04-15 09:52:15,female
2013-04-15 09:55:16,male
2013-04-15 09:55:44,male
2013-04-15 09:55:56,female
2013-04-15 09:57:52,female
2013-04-15 10:00:01,female
2013-04-15 10:00:50,male
2013-04-15 10:01:03,female
2013-04-15 10:04:44,male
2013-04-15 10:05:51,female
2013-04-15 10:09:11,male
2013-04-15 10:09:30,female
2013-04-15 10:12:20,female
2013-04-15 10:12:35,male
2013-04-15 10:14:45,female
2013-04-15 10:16:24,female
2013-04-15 10:17:18,female
2013-04-15 10:17:52,female
2013-04-15 10:18:43,female
2013-04-15 10:18:44,male
2013-04-15 10:21:36,female
2013-04-15 10:21:51,female
2013-04-15 10:23:37,male
2013-04-15 10:24:53,male
2013-04-15 10:28:00,male
2013-04-15 10:28:04,female
2013-04-15 10:30:42,female
2013-04-15 10:31:05,female
2013-04-15 10:31:21,male
2013-04-15 10:32:37,male
2013-04-15 10:32:45,female
2013-04-15 10:32:49,female
2013-04-15 10:35:50,male
2013-04-15 10:36:20,female
2013-04-15 10:38:45,female
2013-04-15 10:38:56,female
2013-04-15 10:39:47,female
2013-04-15 10:42:19,female
2013-04-15 10:47:09,male
2013-04-15 10:50:30,male
2013-04-15 10:51:36,female
2013-04-15 10:52:42,male
2013-04-15 10:55:20,male
2013-04-15 10:57:15,male
2013-04-15 10:57:20,male
2013-04-15 11:05:10,male
2013-04-15 11:05:16,male
2013-04-15 11:05:27,male
2013-04-15 11:05:29,female
2013-04-15 11:10:31,female
2013-04-15 11:13:34,female
2013-04-15 11:20:04,male
2013-04-15 11:21:34,male
2013-04-15 11:22:52,male
2013-04-15 11:25:54,female
2013-04-15 11:26:25,female
2013-04-15 11:27:45,male
2013-04-15 11:28:10,female
2013-04-15 11:28:29,male
2013-04-15 11:32:25,male
2013-04-15 11:33:06,male
2013-04-15 11:36:37,female
2013-04-15 11:37:34,male
2013-04-15 11:46:33,female
2013-04-15 11:46:34,male
2013-04-15 11:49:07,female
2013-04-15 11:52:00,male
2013-04-15 11:52:53,male
2013-04-15 11:53:07,female
2013-04-15 11:53:14,male
2013-04-15 11:55:08,female
2013-04-15 11:55:49,male
2013-04-15 12:01:40,male
2013-04-15 12:02:00,male
2013-04-15 12:02:08,male
2013-04-15 12:02:22,male
2013-04-15 12:02:44,male
2013-04-15 12:06:18,female
2013-04-15 12:08:53,female
2013-04-15 12:09:28,male
2013-04-15 12:10:05,male
2013-04-15 12:11:13,male
2013-04-15 12:15:51,female
2013-04-15 12:16:21,male
2013-04-15 12:20:02,female
2013-04-15 12:22:07,male
2013-04-15 12:22:49,female
2013-04-15 12:25:03,female
