sale_time,purchaser_gender
2013-05-13 01:24:42,male
2013-05-13 01:56:28,male
2013-05-13 02:10:18,male
2013-05-13 02:14:07,male
2013-05-13 02:19:17,male
2013-05-13 02:20:50,female
2013-05-13 02:28:32,male
2013-05-13 02:31:54,female
2013-05-13 02:35:13,female
2013-05-13 02:36:34,male
2013-05-13 02:39:08,female
2013-05-13 02:52:50,female
2013-05-13 02:59:42,female
2013-05-13 03:04:39,female
2013-05-13 03:04:46,male
2013-05-13 03:19:44,female
2013-05-13 03:29:36,male
2013-05-13 03:36:25,male
2013-05-13 03:37:45,female
2013-05-13 03:38:56,male
2013-05-13 03:41:33,female
2013-05-13 03:49:25,male
2013-05-13 03:49:53,male
2013-05-13 03:50:48,female
2013-05-13 03:54:55,female
2013-05-13 03:56:00,male
2013-05-13 03:58:19,female
2013-05-13 03:59:06,female
2013-05-13 04:04:49,female
2013-05-13 04:05:11,female
2013-05-13 04:05:22,male
2013-05-13 04:06:04,male
2013-05-13 04:14:12,male
2013-05-13 04:18:43,female
2013-05-13 04:19:54,male
2013-05-13 04:22:50,female
2013-05-13 04:24:53,female
2013-05-13 04:25:34,female
2013-05-13 04:28:43,male
2013-05-13 04:33:47,male
2013-05-13 04:37:31,male
2013-05-13 04:44:31,female
2013-05-13 04:46:55,male
2013-05-13 04:47:29,female
2013-05-13 04:47:35,female
2013-05-13 04:47:49,male
2013-05-13 04:51:08,male
2013-05-13 04:52:03,female
2013-05-13 04:52:30,male
2013-05-13 04:53:59,male
2013-05-13 04:54:01,male
2013-05-13 04:58:55,male
2013-05-13 04:59:51,male
2013-05-13 05:03:35,female
2013-05-13 05:11:00,female
2013-05-13 05:13:42,male
2013-05-13 05:15:19,female
2013-05-13 05:16:58,male
2013-05-13 05:23:44,female
2013-05-13 05:23:59,female
2013-05-13 05:24:44,male
2013-05-13 05:25:08,male
2013-05-13 05:25:26,female
2013-05-13 05:26:46,male
2013-05-13 05:27:00,male
2013-05-13 05:32:28,female
2013-05-13 05:33:17,male
2013-05-13 05:34:42,male
2013-05-13 05:36:17,female
2013-05-13 05:43:07,male
2013-05-13 05:49:21,female
2013-05-13 05:49:59,male
2013-05-13 05:59:52,male
2013-05-13 06:00:00,male
2013-05-13 06:02:05,female
2013-05-13 06:03:32,male
2013-05-13 06:07:46,male
2013-05-13 06:10:00,male
2013-05-13 06:10:14,male
2013-05-13 06:12:22,male
2013-05-13 06:12:39,female
2013-05-13 06:17:38,male
2013-05-13 06:27:10,female
2013-05-13 06:27:17,female
2013-05-13 06:28:46,female
2013-05-13 06:29:04,female
2013-05-13 06:29:32,female
2013-05-13 06:29:44,male
2013-05-13 06:34:33,female
2013-05-13 06:37:16,male
2013-05-13 06:37:39,female
2013-05-13 06:41:04,male
2013-05-13 06:45:25,male
2013-05-13 06:46:08,male
2013-05-13 06:49:38,male
2013-05-13 06:49:38,female
2013-05-13 06:52:28,male
2013-05-13 06:55:10,female
2013-05-13 06:58:15,male
2013-05-13 07:03:49,male
2013-05-13 07:03:56,male
2013-05-13 07:05:10,male
2013-05-13 07:06:51,male
2013-05-13 07:09:07,female
2013-05-13 07:11:10,male
2013-05-13 07:15:27,female
2013-05-13 07:15:30,male
2013-05-13 07:20:50,female
2013-05-13 07:22:09,male
2013-05-13 07:25:40,female
2013-05-13 07:28:56,female
2013-05-13 07:32:57,male
2013-05-13 07:34:25,female
2013-05-13 07:34:29,female
2013-05-13 07:34:29,female
2013-05-13 07:35:29,female
2013-05-13 07:35:51,male
2013-05-13 07:36:15,female
2013-05-13 07:37:03,male
2013-05-13 07:37:38,male
2013-05-13 07:38:16,female
2013-05-13 07:38:51,male
2013-05-13 07:40:19,female
2013-05-13 07:40:42,male
2013-05-13 07:42:12,female
2013-05-13 07:42:28,female
2013-05-13 07:48:55,male
2013-05-13 07:49:45,female
2013-05-13 07:50:37,female
2013-05-13 07:52:39,male
2013-05-13 07:52:57,male
2013-05-13 07:55:00,male
2013-05-13 08:00:30,female
2013-05-13 08:01:51,male
2013-05-13 08:06:12,female
2013-05-13 08:08:14,female
2013-05-13 08:09:58,male
2013-05-13 08:10:43,female
2013-05-13 08:10:49,male
2013-05-13 08:12:36,male
2013-05-13 08:24:31,male
2013-05-13 08:28:17,male
2013-05-13 08:28:44,female
2013-05-13 08:39:07,male
2013-05-13 08:39:20,female
2013-05-13 08:39:32,female
2013-05-13 08:39:49,male
2013-05-13 08:40:29,male
2013-05-13 08:41:40,male
2013-05-13 08:44:22,male
2013-05-13 08:45:37,female
2013-05-13 08:48:57,male
2013-05-13 08:54:58,female
2013-05-13 08:54:59,male
2013-05-13 08:56:06,male
2013-05-13 08:56:06,male
2013-05-13 08:58:26,female
2013-05-13 08:59:35,male
2013-05-13 09:01:43,male
2013-05-13 09:01:43,male
2013-05-13 09:02:38,male
2013-05-13 09:02:53,female
2013-05-13 09:03:25,female
2013-05-13 09:04:09,male
2013-05-13 09:06:19,female
2013-05-13 09:06:37,female
2013-05-13 09:06:57,female
2013-05-13 09:07:50,female
2013-05-13 09:08:14,male
2013-05-13 09:08:50,female
2013-05-13 09:12:47,male
2013-05-13 09:13:05,female
2013-05-13 09:14:15,female
