sale_time,purchaser_gender
2012-11-12 01:04:01,female
2012-11-12 01:19:33,male
2012-11-12 01:44:34,female
2012-11-12 01:47:51,female
2012-11-12 02:05:17,female
2012-11-12 02:18:45,male
2012-11-12 02:25:23,female
2012-11-12 02:36:06,female
2012-11-12 02:38:09,female
2012-11-12 02:51:25,female
2012-11-12 02:51:53,female
2012-11-12 02:57:22,male
2012-11-12 03:01:15,male
2012-11-12 03:05:41,female
2012-11-12 03:13:13,female
2012-11-12 03:17:31,male
2012-11-12 03:20:41,female
2012-11-12 03:23:03,female
2012-11-12 03:26:45,female
2012-11-12 03:31:39,female
2012-11-12 03:50:53,female
2012-11-12 03:57:31,female
2012-11-12 03:59:50,female
2012-11-12 04:01:09,female
2012-11-12 04:05:13,female
2012-11-12 04:07:53,female
2012-11-12 04:09:54,female
2012-11-12 04:11:06,female
2012-11-12 04:11:17,female
2012-11-12 04:12:36,female
2012-11-12 04:17:50,female
2012-11-12 04:21:22,female
2012-11-12 04:31:37,female
2012-11-12 04:44:35,female
2012-11-12 04:51:37,female
2012-11-12 04:52:42,female
2012-11-12 04:57:30,male
2012-11-12 05:00:38,female
2012-11-12 05:02:36,female
2012-11-12 05:03:28,male
2012-11-12 05:04:29,male
2012-11-12 05:20:51,female
2012-11-12 05:21:47,male
2012-11-12 05:23:22,female
2012-11-12 05:28:12,female
2012-11-12 05:30:27,female
2012-11-12 05:33:41,female
2012-11-12 05:35:45,male
2012-11-12 05:37:02,female
2012-11-12 05:39:04,female
2012-11-12 05:40:47,female
2012-11-12 05:42:06,male
2012-11-12 05:44:23,female
2012-11-12 05:55:01,female
2012-11-12 06:00:34,female
2012-11-12 06:00:35,male
2012-11-12 06:01:46,female
2012-11-12 06:02:49,male
2012-11-12 06:05:02,female
2012-11-12 06:13:58,male
2012-11-12 06:14:57,female
2012-11-12 06:16:53,female
2012-11-12 06:20:36,male
2012-11-12 06:32:16,female
2012-11-12 06:32:37,female
2012-11-12 06:41:11,female
2012-11-12 06:42:58,female
2012-11-12 06:48:53,male
2012-11-12 06:49:16,female
2012-11-12 06:53:59,female
2012-11-12 06:54:16,female
2012-11-12 06:54:47,male
2012-11-12 06:56:31,male
2012-11-12 07:08:44,male
2012-11-12 07:12:09,male
