sale_time,purchaser_gender
2012-11-05 01:03:52,female
2012-11-05 01:17:49,female
2012-11-05 01:37:42,female
2012-11-05 01:43:03,female
2012-11-05 01:54:20,female
2012-11-05 02:01:58,female
2012-11-05 02:31:36,female
2012-11-05 02:46:36,female
2012-11-05 02:50:37,female
2012-11-05 02:54:24,female
2012-11-05 02:54:34,female
2012-11-05 03:14:33,female
2012-11-05 03:15:40,female
2012-11-05 03:24:46,female
2012-11-05 03:27:11,male
2012-11-05 03:53:34,female
2012-11-05 03:54:03,male
2012-11-05 04:03:16,female
2012-11-05 04:04:13,male
2012-11-05 04:12:01,male
2012-11-05 04:12:27,female
2012-11-05 04:14:30,female
2012-11-05 04:15:38,male
2012-11-05 04:20:27,female
2012-11-05 04:24:11,female
2012-11-05 04:27:42,female
2012-11-05 04:32:17,female
2012-11-05 04:32:46,female
2012-11-05 04:44:02,female
2012-11-05 04:44:35,female
2012-11-05 04:47:16,male
2012-11-05 04:52:06,female
2012-11-05 04:58:29,female
2012-11-05 04:58:41,female
2012-11-05 04:59:56,male
2012-11-05 05:01:34,female
2012-11-05 05:06:41,female
2012-11-05 05:11:23,female
2012-11-05 05:12:07,male
2012-11-05 05:24:49,female
2012-11-05 05:33:00,female
2012-11-05 05:35:15,female
2012-11-05 05:36:00,female
2012-11-05 05:38:26,female
2012-11-05 05:38:36,female
2012-11-05 05:39:02,male
2012-11-05 05:41:39,female
2012-11-05 05:50:52,male
2012-11-05 05:55:49,female
2012-11-05 05:59:30,female
2012-11-05 06:01:13,female
2012-11-05 06:01:42,male
2012-11-05 06:04:09,female
2012-11-05 06:07:34,female
2012-11-05 06:18:15,female
2012-11-05 06:23:14,male
2012-11-05 06:24:19,male
2012-11-05 06:26:51,female
2012-11-05 06:27:13,female
2012-11-05 06:28:28,female
2012-11-05 06:32:06,female
2012-11-05 06:34:45,female
2012-11-05 06:38:36,male
2012-11-05 06:42:43,female
2012-11-05 06:49:29,female
2012-11-05 06:53:40,female
2012-11-05 06:57:50,female
2012-11-05 06:59:56,female
2012-11-05 07:01:34,female
2012-11-05 07:01:53,male
2012-11-05 07:04:03,male
2012-11-05 07:07:58,male
2012-11-05 07:10:03,female
2012-11-05 07:11:25,female
2012-11-05 07:12:32,female
2012-11-05 07:13:24,female
2012-11-05 07:14:37,female
2012-11-05 07:16:30,female
2012-11-05 07:26:59,female
2012-11-05 07:29:48,female
2012-11-05 07:30:43,male
2012-11-05 07:32:26,male
2012-11-05 07:35:21,female
2012-11-05 07:36:45,male
2012-11-05 07:39:59,female
2012-11-05 07:40:02,female
2012-11-05 07:45:29,female
2012-11-05 07:49:07,female
2012-11-05 07:52:09,male
2012-11-05 07:52:13,male
2012-11-05 08:00:47,female
2012-11-05 08:02:25,female
2012-11-05 08:06:29,male
2012-11-05 08:08:38,female
2012-11-05 08:29:08,female
2012-11-05 08:29:26,female
2012-11-05 08:29:42,male
