sale_time,purchaser_gender
2013-06-17 01:22:16,male
2013-06-17 01:30:33,female
2013-06-17 01:47:49,female
2013-06-17 01:59:57,male
2013-06-17 02:11:18,female
2013-06-17 02:21:10,female
2013-06-17 02:22:07,female
2013-06-17 02:30:57,female
2013-06-17 02:34:34,male
2013-06-17 02:41:33,male
2013-06-17 02:41:55,female
2013-06-17 02:43:23,male
2013-06-17 02:50:33,female
2013-06-17 02:51:15,male
2013-06-17 02:52:19,female
2013-06-17 02:52:47,male
2013-06-17 03:11:10,male
2013-06-17 03:16:30,male
2013-06-17 03:17:05,male
2013-06-17 03:17:19,female
2013-06-17 03:20:52,female
2013-06-17 03:21:50,male
2013-06-17 03:33:44,female
2013-06-17 03:34:35,male
2013-06-17 03:41:58,male
2013-06-17 03:42:53,female
2013-06-17 03:55:30,female
2013-06-17 03:57:20,female
2013-06-17 03:57:21,female
2013-06-17 03:58:57,male
2013-06-17 04:00:50,male
2013-06-17 04:03:35,male
2013-06-17 04:09:26,male
2013-06-17 04:11:10,male
2013-06-17 04:11:51,female
2013-06-17 04:13:08,female
2013-06-17 04:21:58,male
2013-06-17 04:22:15,male
2013-06-17 04:22:33,female
2013-06-17 04:28:20,male
2013-06-17 04:31:40,female
2013-06-17 04:33:28,male
2013-06-17 04:40:33,female
2013-06-17 04:40:42,male
2013-06-17 04:41:02,male
2013-06-17 04:42:29,female
2013-06-17 04:44:00,female
2013-06-17 04:44:39,male
2013-06-17 04:46:45,male
2013-06-17 04:46:45,male
2013-06-17 04:51:03,male
2013-06-17 04:51:19,male
2013-06-17 04:51:24,male
2013-06-17 04:59:54,female
2013-06-17 05:06:27,male
2013-06-17 05:07:17,male
2013-06-17 05:07:32,female
2013-06-17 05:08:47,female
2013-06-17 05:10:45,male
2013-06-17 05:14:11,male
2013-06-17 05:15:33,male
2013-06-17 05:21:32,female
2013-06-17 05:23:32,male
2013-06-17 05:26:23,female
2013-06-17 05:28:16,male
2013-06-17 05:30:40,male
2013-06-17 05:32:22,male
2013-06-17 05:34:31,female
2013-06-17 05:35:41,male
2013-06-17 05:41:10,male
2013-06-17 05:42:55,male
2013-06-17 05:43:04,male
2013-06-17 05:49:05,male
2013-06-17 05:50:50,male
2013-06-17 05:52:02,female
2013-06-17 05:52:08,male
2013-06-17 05:55:48,female
2013-06-17 05:55:51,female
2013-06-17 05:57:04,male
2013-06-17 06:09:30,female
2013-06-17 06:10:26,male
2013-06-17 06:10:58,female
2013-06-17 06:15:52,female
2013-06-17 06:16:42,male
2013-06-17 06:18:09,male
2013-06-17 06:18:25,female
2013-06-17 06:22:40,female
2013-06-17 06:25:06,male
2013-06-17 06:26:48,female
2013-06-17 06:33:13,female
2013-06-17 06:35:50,male
2013-06-17 06:38:05,female
2013-06-17 06:41:09,male
2013-06-17 06:43:33,male
2013-06-17 06:48:57,male
2013-06-17 06:51:36,male
2013-06-17 06:53:36,male
2013-06-17 06:56:50,male
2013-06-17 06:58:19,male
2013-06-17 07:00:43,male
2013-06-17 07:01:17,male
