sale_time,purchaser_gender
2013-07-15 00:25:01,female
2013-07-15 00:41:52,female
2013-07-15 01:22:20,male
2013-07-15 02:01:55,male
2013-07-15 02:46:15,male
2013-07-15 02:47:29,male
2013-07-15 02:56:04,female
2013-07-15 03:01:07,male
2013-07-15 03:06:48,male
2013-07-15 03:06:48,female
2013-07-15 03:08:32,female
2013-07-15 03:20:14,male
2013-07-15 03:24:48,male
2013-07-15 03:25:57,female
2013-07-15 03:27:32,male
2013-07-15 03:35:46,female
2013-07-15 03:38:52,male
2013-07-15 03:40:36,female
2013-07-15 03:42:43,male
2013-07-15 03:45:49,male
2013-07-15 03:46:25,male
2013-07-15 03:48:21,male
2013-07-15 03:52:03,male
2013-07-15 04:00:35,female
2013-07-15 04:05:17,male
2013-07-15 04:08:04,female
2013-07-15 04:08:18,female
2013-07-15 04:09:33,female
2013-07-15 04:14:56,female
2013-07-15 04:21:15,male
2013-07-15 04:26:34,female
2013-07-15 04:26:39,female
2013-07-15 04:26:59,male
2013-07-15 04:27:06,female
2013-07-15 04:36:23,female
2013-07-15 04:51:24,female
2013-07-15 04:51:38,male
2013-07-15 04:54:28,female
2013-07-15 04:57:11,male
2013-07-15 04:58:15,male
2013-07-15 04:59:09,female
2013-07-15 05:04:34,male
2013-07-15 05:06:10,male
2013-07-15 05:06:14,male
2013-07-15 05:07:17,female
2013-07-15 05:10:02,male
2013-07-15 05:14:11,male
2013-07-15 05:15:11,female
2013-07-15 05:19:23,female
2013-07-15 05:21:11,female
2013-07-15 05:21:32,female
2013-07-15 05:24:24,male
2013-07-15 05:34:32,male
2013-07-15 05:35:59,male
2013-07-15 05:43:43,female
2013-07-15 05:43:49,male
2013-07-15 05:49:11,female
2013-07-15 05:49:15,female
2013-07-15 05:51:49,female
2013-07-15 06:04:18,female
2013-07-15 06:06:20,male
2013-07-15 06:14:55,female
2013-07-15 06:21:44,male
2013-07-15 06:22:59,female
2013-07-15 06:24:02,male
2013-07-15 06:25:18,male
