sale_time,purchaser_gender
2013-02-25 00:40:45,male
2013-02-25 00:56:52,male
2013-02-25 01:18:00,female
2013-02-25 01:20:00,male
2013-02-25 01:45:08,female
2013-02-25 01:52:11,female
2013-02-25 02:00:43,male
2013-02-25 02:08:24,female
2013-02-25 02:18:09,female
2013-02-25 02:43:07,female
2013-02-25 03:01:35,female
2013-02-25 03:04:39,female
2013-02-25 03:06:04,male
2013-02-25 03:09:34,female
2013-02-25 03:19:17,female
2013-02-25 03:38:59,female
2013-02-25 03:45:53,female
2013-02-25 03:53:51,female
2013-02-25 03:56:33,male
2013-02-25 03:56:50,female
2013-02-25 03:59:02,male
2013-02-25 03:59:21,male
2013-02-25 04:01:12,female
2013-02-25 04:02:03,male
2013-02-25 04:14:40,female
2013-02-25 04:18:03,female
2013-02-25 04:26:49,female
2013-02-25 04:34:00,female
2013-02-25 04:34:26,female
2013-02-25 04:35:26,female
2013-02-25 04:41:28,female
2013-02-25 04:52:38,male
2013-02-25 04:58:49,female
2013-02-25 05:00:48,male
2013-02-25 05:10:40,female
2013-02-25 05:15:34,female
2013-02-25 05:16:34,female
2013-02-25 05:17:20,female
2013-02-25 05:19:03,female
2013-02-25 05:21:18,female
2013-02-25 05:35:15,male
2013-02-25 05:35:18,female
2013-02-25 05:38:26,female
2013-02-25 05:42:10,female
2013-02-25 05:44:37,male
2013-02-25 05:45:17,male
2013-02-25 05:45:23,female
2013-02-25 05:46:34,female
2013-02-25 05:57:36,male
2013-02-25 06:01:28,female
2013-02-25 06:03:34,female
2013-02-25 06:05:10,male
2013-02-25 06:06:56,male
2013-02-25 06:11:19,female
2013-02-25 06:12:33,male
2013-02-25 06:13:39,male
2013-02-25 06:14:56,female
2013-02-25 06:19:16,male
2013-02-25 06:19:59,male
2013-02-25 06:25:08,female
2013-02-25 06:25:52,male
2013-02-25 06:26:57,female
2013-02-25 06:29:00,female
2013-02-25 06:50:51,male
2013-02-25 07:01:13,female
2013-02-25 07:10:52,male
2013-02-25 07:19:42,female
2013-02-25 07:20:36,male
2013-02-25 07:21:00,male
2013-02-25 07:23:29,female
2013-02-25 07:25:34,male
2013-02-25 07:26:32,female
2013-02-25 07:30:16,male
2013-02-25 07:35:35,male
2013-02-25 07:39:44,female
2013-02-25 07:40:49,female
2013-02-25 07:41:13,male
2013-02-25 07:41:19,female
2013-02-25 07:44:35,female
2013-02-25 07:46:51,female
2013-02-25 07:47:03,female
2013-02-25 07:57:01,female
2013-02-25 07:57:23,female
2013-02-25 08:02:04,female
2013-02-25 08:04:42,female
2013-02-25 08:05:25,male
2013-02-25 08:09:58,female
2013-02-25 08:10:50,female
2013-02-25 08:20:04,female
2013-02-25 08:20:08,male
2013-02-25 08:22:21,male
2013-02-25 08:22:53,female
2013-02-25 08:24:09,male
2013-02-25 08:33:51,male
2013-02-25 08:37:14,female
2013-02-25 08:38:32,male
2013-02-25 08:42:03,female
2013-02-25 08:42:19,female
2013-02-25 08:43:07,female
2013-02-25 08:43:29,male
2013-02-25 08:43:44,female
2013-02-25 08:45:30,female
2013-02-25 08:45:46,female
2013-02-25 08:47:37,male
2013-02-25 08:49:46,female
2013-02-25 08:53:56,female
2013-02-25 08:54:13,female
2013-02-25 08:54:15,female
2013-02-25 08:55:23,female
2013-02-25 08:55:32,female
2013-02-25 09:01:16,male
2013-02-25 09:06:35,male
2013-02-25 09:07:14,male
2013-02-25 09:07:17,male
2013-02-25 09:11:36,male
2013-02-25 09:18:06,male
2013-02-25 09:20:19,male
2013-02-25 09:21:10,female
2013-02-25 09:26:55,female
2013-02-25 09:29:01,male
2013-02-25 09:30:25,male
2013-02-25 09:30:44,female
2013-02-25 09:31:20,male
2013-02-25 09:34:56,male
2013-02-25 09:36:47,female
2013-02-25 09:36:57,female
2013-02-25 09:41:05,female
2013-02-25 09:44:33,male
2013-02-25 09:45:45,female
2013-02-25 09:45:55,female
2013-02-25 09:50:24,female
2013-02-25 09:51:22,male
2013-02-25 09:55:11,male
2013-02-25 09:55:27,female
2013-02-25 09:55:39,male
2013-02-25 09:57:04,female
2013-02-25 09:57:59,female
2013-02-25 09:58:11,female
2013-02-25 10:03:18,male
2013-02-25 10:03:19,female
2013-02-25 10:03:43,female
2013-02-25 10:04:00,female
2013-02-25 10:13:19,female
2013-02-25 10:14:24,female
2013-02-25 10:15:22,male
2013-02-25 10:16:02,female
2013-02-25 10:18:55,male
2013-02-25 10:20:41,male
2013-02-25 10:20:59,female
2013-02-25 10:22:03,male
2013-02-25 10:22:45,male
2013-02-25 10:23:02,female
2013-02-25 10:30:37,female
2013-02-25 10:30:37,male
2013-02-25 10:33:54,male
2013-02-25 10:35:52,female
2013-02-25 10:37:38,female
2013-02-25 10:41:53,female
2013-02-25 10:43:12,female
2013-02-25 10:44:07,female
2013-02-25 10:44:18,female
2013-02-25 10:47:03,male
2013-02-25 10:50:30,female
2013-02-25 10:50:50,female
2013-02-25 10:56:17,female
2013-02-25 10:56:38,female
2013-02-25 10:56:40,male
2013-02-25 10:57:06,male
2013-02-25 10:57:18,male
2013-02-25 10:58:32,female
2013-02-25 11:00:28,female
2013-02-25 11:00:39,male
2013-02-25 11:00:52,male
2013-02-25 11:02:32,male
2013-02-25 11:02:42,male
2013-02-25 11:04:23,male
2013-02-25 11:06:13,female
2013-02-25 11:07:11,female
2013-02-25 11:08:42,female
2013-02-25 11:09:44,female
2013-02-25 11:11:13,female
2013-02-25 11:12:10,female
2013-02-25 11:13:47,female
2013-02-25 11:17:18,female
