sale_time,purchaser_gender
2013-05-06 01:12:05,male
2013-05-06 01:22:00,female
2013-05-06 01:40:53,male
2013-05-06 01:51:02,female
2013-05-06 01:54:41,male
2013-05-06 02:03:54,male
2013-05-06 02:09:16,male
2013-05-06 02:17:34,male
2013-05-06 02:18:22,male
2013-05-06 02:27:03,male
2013-05-06 02:31:00,female
2013-05-06 02:34:06,female
2013-05-06 02:36:09,female
2013-05-06 02:43:57,female
2013-05-06 02:46:12,male
2013-05-06 02:52:37,female
2013-05-06 02:55:24,male
2013-05-06 03:01:18,female
2013-05-06 03:17:15,male
2013-05-06 03:24:07,female
2013-05-06 03:26:50,male
2013-05-06 03:29:09,male
2013-05-06 03:30:29,male
2013-05-06 03:31:37,male
2013-05-06 03:34:05,female
2013-05-06 03:38:36,female
2013-05-06 03:52:52,female
2013-05-06 03:52:59,female
2013-05-06 04:02:53,male
2013-05-06 04:04:28,male
2013-05-06 04:04:36,male
2013-05-06 04:06:03,male
2013-05-06 04:08:20,male
2013-05-06 04:08:23,male
2013-05-06 04:09:49,male
2013-05-06 04:11:26,male
2013-05-06 04:13:23,male
2013-05-06 04:15:11,male
2013-05-06 04:16:43,female
2013-05-06 04:16:57,female
2013-05-06 04:17:50,female
2013-05-06 04:20:46,male
2013-05-06 04:27:39,male
2013-05-06 04:32:24,female
2013-05-06 04:43:33,female
2013-05-06 04:53:41,female
2013-05-06 04:54:10,male
2013-05-06 04:55:50,male
2013-05-06 04:56:40,female
2013-05-06 04:57:38,male
2013-05-06 04:58:16,male
2013-05-06 05:00:54,female
2013-05-06 05:00:54,male
2013-05-06 05:05:18,female
2013-05-06 05:06:52,female
2013-05-06 05:08:11,male
2013-05-06 05:14:30,female
2013-05-06 05:15:17,male
2013-05-06 05:17:24,female
2013-05-06 05:17:46,female
2013-05-06 05:22:30,male
2013-05-06 05:22:56,female
2013-05-06 05:24:07,female
2013-05-06 05:24:57,male
2013-05-06 05:26:56,female
2013-05-06 05:28:53,female
2013-05-06 05:33:26,male
2013-05-06 05:35:33,female
2013-05-06 05:40:23,female
2013-05-06 05:43:57,male
2013-05-06 05:46:56,male
2013-05-06 05:47:50,male
2013-05-06 05:48:52,male
2013-05-06 05:49:51,male
2013-05-06 05:51:44,male
2013-05-06 05:52:34,female
2013-05-06 05:54:56,female
2013-05-06 05:55:57,female
2013-05-06 05:58:09,male
2013-05-06 06:00:10,male
2013-05-06 06:00:37,male
2013-05-06 06:00:40,male
2013-05-06 06:01:10,male
2013-05-06 06:01:40,male
2013-05-06 06:07:08,male
2013-05-06 06:14:29,female
2013-05-06 06:15:07,male
2013-05-06 06:16:40,female
2013-05-06 06:17:58,male
2013-05-06 06:19:53,male
2013-05-06 06:21:06,male
2013-05-06 06:27:50,female
2013-05-06 06:28:15,female
2013-05-06 06:30:26,male
2013-05-06 06:31:15,female
2013-05-06 06:32:18,female
2013-05-06 06:35:34,male
2013-05-06 06:36:07,female
2013-05-06 06:36:28,male
2013-05-06 06:37:03,male
2013-05-06 06:38:40,female
2013-05-06 06:38:49,female
2013-05-06 06:39:12,male
2013-05-06 06:40:30,female
2013-05-06 06:41:10,male
2013-05-06 06:45:32,male
