sale_time,purchaser_gender
2013-04-08 01:25:46,male
2013-04-08 01:33:35,female
2013-04-08 01:37:46,female
2013-04-08 01:57:02,female
2013-04-08 02:12:08,female
2013-04-08 02:14:28,female
2013-04-08 02:44:08,male
2013-04-08 02:59:45,female
2013-04-08 03:06:30,female
2013-04-08 03:22:06,male
2013-04-08 03:38:33,female
2013-04-08 03:40:03,male
2013-04-08 03:46:29,female
2013-04-08 03:49:25,female
2013-04-08 03:57:03,female
2013-04-08 04:08:06,male
2013-04-08 04:17:48,female
2013-04-08 04:19:35,female
2013-04-08 04:20:06,female
2013-04-08 04:20:35,female
2013-04-08 04:29:11,male
2013-04-08 04:35:15,female
2013-04-08 04:38:47,male
2013-04-08 04:39:23,female
2013-04-08 04:40:58,female
2013-04-08 04:43:06,female
2013-04-08 04:43:39,female
2013-04-08 04:45:26,male
2013-04-08 04:55:55,male
2013-04-08 04:57:21,female
2013-04-08 05:09:22,male
2013-04-08 05:11:43,female
2013-04-08 05:13:53,male
2013-04-08 05:25:36,female
2013-04-08 05:26:57,female
2013-04-08 05:36:06,male
2013-04-08 05:39:59,female
2013-04-08 05:41:22,female
2013-04-08 05:47:42,female
2013-04-08 05:47:50,female
2013-04-08 05:50:10,female
2013-04-08 05:51:18,male
2013-04-08 05:52:19,female
2013-04-08 05:52:24,male
2013-04-08 05:57:16,male
2013-04-08 06:00:07,female
2013-04-08 06:04:25,male
2013-04-08 06:08:02,female
2013-04-08 06:13:53,male
2013-04-08 06:22:47,female
2013-04-08 06:26:14,male
2013-04-08 06:27:13,male
2013-04-08 06:27:22,male
2013-04-08 06:29:02,female
2013-04-08 06:33:36,male
2013-04-08 06:36:12,female
2013-04-08 06:38:57,male
2013-04-08 06:40:46,female
2013-04-08 06:41:58,female
2013-04-08 06:42:07,male
2013-04-08 06:42:20,female
2013-04-08 06:42:50,female
2013-04-08 06:48:08,female
2013-04-08 06:50:49,male
2013-04-08 06:54:13,male
2013-04-08 06:56:22,male
2013-04-08 07:00:24,female
2013-04-08 07:11:37,male
2013-04-08 07:13:27,male
2013-04-08 07:15:21,female
2013-04-08 07:16:11,female
2013-04-08 07:19:39,male
2013-04-08 07:20:09,male
2013-04-08 07:22:23,female
2013-04-08 07:27:54,male
2013-04-08 07:28:00,female
2013-04-08 07:32:34,female
2013-04-08 07:39:04,female
2013-04-08 07:40:38,male
2013-04-08 07:45:53,male
2013-04-08 07:46:08,female
2013-04-08 07:46:15,female
2013-04-08 07:46:17,male
2013-04-08 07:48:41,male
2013-04-08 07:49:05,female
2013-04-08 07:52:25,female
2013-04-08 07:58:36,female
2013-04-08 07:59:45,male
2013-04-08 08:02:01,male
2013-04-08 08:03:58,female
2013-04-08 08:04:37,male
2013-04-08 08:06:13,female
2013-04-08 08:07:57,female
2013-04-08 08:08:18,female
2013-04-08 08:10:07,female
2013-04-08 08:12:48,female
2013-04-08 08:13:29,male
2013-04-08 08:16:10,female
2013-04-08 08:16:15,male
2013-04-08 08:16:37,female
2013-04-08 08:16:49,male
2013-04-08 08:17:37,male
2013-04-08 08:18:11,female
2013-04-08 08:20:00,female
2013-04-08 08:20:22,male
2013-04-08 08:24:03,male
2013-04-08 08:26:39,male
2013-04-08 08:28:07,male
2013-04-08 08:30:05,male
2013-04-08 08:34:05,male
2013-04-08 08:37:28,female
2013-04-08 08:40:59,female
2013-04-08 08:41:58,female
2013-04-08 08:42:24,male
2013-04-08 08:47:04,female
2013-04-08 08:53:01,female
2013-04-08 08:54:42,male
2013-04-08 08:57:52,female
2013-04-08 09:08:35,male
2013-04-08 09:09:31,female
2013-04-08 09:12:45,male
2013-04-08 09:13:25,female
2013-04-08 09:13:38,female
2013-04-08 09:16:50,male
2013-04-08 09:17:49,male
2013-04-08 09:23:10,male
2013-04-08 09:24:14,female
2013-04-08 09:25:04,female
2013-04-08 09:34:10,male
2013-04-08 09:34:12,female
2013-04-08 09:35:01,male
2013-04-08 09:38:53,female
2013-04-08 09:39:02,female
2013-04-08 09:39:16,female
2013-04-08 09:39:49,male
2013-04-08 09:44:14,male
2013-04-08 09:44:28,male
2013-04-08 09:46:44,male
2013-04-08 09:47:43,male
2013-04-08 09:48:27,male
2013-04-08 09:57:55,female
2013-04-08 10:00:53,male
2013-04-08 10:03:27,female
2013-04-08 10:03:51,male
2013-04-08 10:06:47,female
2013-04-08 10:10:20,male
2013-04-08 10:11:24,male
2013-04-08 10:13:14,female
2013-04-08 10:13:20,male
2013-04-08 10:15:36,male
2013-04-08 10:20:11,male
2013-04-08 10:21:55,male
2013-04-08 10:22:56,female
2013-04-08 10:23:21,female
2013-04-08 10:26:24,female
2013-04-08 10:29:56,female
2013-04-08 10:32:52,male
2013-04-08 10:33:29,male
2013-04-08 10:44:48,male
2013-04-08 10:46:50,male
2013-04-08 10:48:23,female
2013-04-08 10:49:11,female
2013-04-08 10:49:16,male
2013-04-08 10:49:18,male
2013-04-08 10:51:47,male
2013-04-08 10:52:58,female
2013-04-08 10:53:17,female
2013-04-08 10:55:16,female
2013-04-08 10:55:21,female
2013-04-08 10:57:42,male
2013-04-08 10:57:56,male
2013-04-08 10:58:30,female
2013-04-08 10:58:49,male
2013-04-08 11:02:10,male
2013-04-08 11:04:33,male
2013-04-08 11:05:02,male
2013-04-08 11:06:02,female
2013-04-08 11:09:45,male
2013-04-08 11:10:25,male
2013-04-08 11:12:44,male
2013-04-08 11:12:44,female
2013-04-08 11:15:37,female
2013-04-08 11:18:52,female
2013-04-08 11:20:26,female
2013-04-08 11:21:53,female
2013-04-08 11:22:33,male
2013-04-08 11:25:30,male
2013-04-08 11:25:57,female
2013-04-08 11:26:51,male
2013-04-08 11:30:05,female
2013-04-08 11:31:04,male
2013-04-08 11:33:01,female
2013-04-08 11:35:52,female
2013-04-08 11:37:09,male
2013-04-08 11:38:00,male
2013-04-08 11:40:56,female
2013-04-08 11:44:25,male
2013-04-08 11:48:59,male
2013-04-08 11:51:14,male
2013-04-08 11:56:26,male
2013-04-08 11:57:47,female
2013-04-08 11:58:06,female
