sale_time,purchaser_gender
2013-05-27 00:45:32,male
2013-05-27 01:18:34,male
2013-05-27 01:19:17,female
2013-05-27 01:31:55,female
2013-05-27 01:55:29,female
2013-05-27 02:07:00,female
2013-05-27 02:09:25,female
2013-05-27 02:49:36,male
2013-05-27 02:56:37,female
2013-05-27 02:57:21,female
2013-05-27 02:58:01,female
2013-05-27 03:00:13,female
2013-05-27 03:01:22,male
2013-05-27 03:09:05,female
2013-05-27 03:17:39,male
2013-05-27 03:18:06,male
2013-05-27 03:30:55,male
2013-05-27 03:31:03,male
2013-05-27 03:32:21,female
2013-05-27 03:36:11,male
2013-05-27 03:36:33,female
2013-05-27 03:37:50,female
2013-05-27 03:42:43,male
2013-05-27 03:48:37,female
2013-05-27 03:53:56,male
2013-05-27 03:59:10,female
2013-05-27 03:59:18,female
2013-05-27 03:59:53,male
2013-05-27 04:04:16,male
2013-05-27 04:05:20,female
2013-05-27 04:06:09,male
2013-05-27 04:10:44,male
2013-05-27 04:14:06,male
2013-05-27 04:21:57,female
2013-05-27 04:26:05,male
2013-05-27 04:31:11,female
2013-05-27 04:32:58,female
2013-05-27 04:34:33,female
2013-05-27 04:37:07,male
2013-05-27 04:46:47,female
2013-05-27 04:47:04,male
2013-05-27 04:49:34,female
2013-05-27 04:54:28,female
2013-05-27 04:57:26,female
2013-05-27 04:59:06,male
2013-05-27 04:59:21,male
2013-05-27 04:59:53,female
2013-05-27 05:06:43,female
2013-05-27 05:12:02,male
2013-05-27 05:15:25,female
2013-05-27 05:19:48,female
2013-05-27 05:23:29,female
2013-05-27 05:26:06,female
2013-05-27 05:28:41,female
2013-05-27 05:29:26,male
2013-05-27 05:33:06,male
2013-05-27 05:35:09,female
2013-05-27 05:40:16,male
2013-05-27 05:43:51,female
2013-05-27 05:46:16,female
2013-05-27 05:47:36,male
2013-05-27 05:50:50,female
2013-05-27 05:55:35,male
2013-05-27 05:56:26,male
2013-05-27 05:56:38,female
2013-05-27 05:57:39,female
2013-05-27 05:57:50,male
2013-05-27 06:00:50,male
2013-05-27 06:01:44,male
2013-05-27 06:03:54,male
2013-05-27 06:06:05,male
2013-05-27 06:06:30,male
2013-05-27 06:06:53,male
2013-05-27 06:07:29,male
2013-05-27 06:12:01,male
2013-05-27 06:12:38,female
2013-05-27 06:15:58,female
2013-05-27 06:17:47,female
2013-05-27 06:20:54,female
2013-05-27 06:21:26,male
2013-05-27 06:23:27,female
2013-05-27 06:24:03,female
2013-05-27 06:35:33,male
2013-05-27 06:36:47,female
2013-05-27 06:39:06,male
2013-05-27 06:41:09,male
2013-05-27 06:42:08,female
2013-05-27 06:44:56,male
2013-05-27 06:45:46,male
2013-05-27 06:50:00,female
2013-05-27 06:52:51,female
2013-05-27 06:53:20,female
2013-05-27 06:53:26,female
2013-05-27 06:53:40,female
2013-05-27 06:54:05,female
2013-05-27 06:58:01,male
2013-05-27 06:59:46,male
2013-05-27 07:01:44,male
2013-05-27 07:03:07,female
2013-05-27 07:03:52,male
2013-05-27 07:06:08,female
2013-05-27 07:08:27,female
2013-05-27 07:08:55,female
2013-05-27 07:09:28,female
2013-05-27 07:09:31,female
2013-05-27 07:10:01,female
2013-05-27 07:10:29,female
2013-05-27 07:12:34,male
2013-05-27 07:15:26,female
2013-05-27 07:15:50,male
2013-05-27 07:16:03,female
2013-05-27 07:17:16,female
2013-05-27 07:19:07,female
2013-05-27 07:22:43,female
2013-05-27 07:25:28,female
2013-05-27 07:26:48,female
2013-05-27 07:27:47,female
2013-05-27 07:31:33,male
