sale_time,purchaser_gender
2013-01-21 00:37:35,female
2013-01-21 01:26:47,female
2013-01-21 01:30:29,female
2013-01-21 01:59:18,female
2013-01-21 02:13:22,male
2013-01-21 02:35:12,female
2013-01-21 02:39:09,male
2013-01-21 02:43:51,male
2013-01-21 02:45:02,male
2013-01-21 02:56:20,male
2013-01-21 03:02:56,male
2013-01-21 03:04:36,female
2013-01-21 03:10:25,female
2013-01-21 03:11:00,female
2013-01-21 03:18:30,female
2013-01-21 03:32:40,female
2013-01-21 03:37:57,male
2013-01-21 03:47:24,female
2013-01-21 03:51:53,female
2013-01-21 03:56:21,male
2013-01-21 04:00:58,female
2013-01-21 04:12:31,female
2013-01-21 04:14:21,female
2013-01-21 04:17:52,female
2013-01-21 04:28:39,female
2013-01-21 04:29:08,female
2013-01-21 04:34:38,female
2013-01-21 04:36:07,female
2013-01-21 04:39:23,female
2013-01-21 04:46:40,female
2013-01-21 04:49:11,female
2013-01-21 04:51:06,female
2013-01-21 04:58:43,male
2013-01-21 04:59:25,male
2013-01-21 05:12:44,female
2013-01-21 05:16:31,female
2013-01-21 05:16:52,female
2013-01-21 05:17:13,male
2013-01-21 05:17:47,female
2013-01-21 05:18:55,female
2013-01-21 05:25:10,female
2013-01-21 05:25:27,female
2013-01-21 05:31:01,female
2013-01-21 05:48:14,male
2013-01-21 05:48:52,female
2013-01-21 05:51:31,male
2013-01-21 05:53:21,female
2013-01-21 05:58:51,female
2013-01-21 06:02:55,male
2013-01-21 06:03:59,female
2013-01-21 06:05:18,male
2013-01-21 06:10:10,male
2013-01-21 06:21:07,male
2013-01-21 06:24:46,female
2013-01-21 06:28:50,female
2013-01-21 06:28:53,female
2013-01-21 06:34:32,female
2013-01-21 06:36:56,female
2013-01-21 06:45:20,female
2013-01-21 06:45:29,female
2013-01-21 06:49:11,female
2013-01-21 06:49:15,male
2013-01-21 06:50:50,female
2013-01-21 06:51:12,female
2013-01-21 06:52:34,female
2013-01-21 06:54:49,female
2013-01-21 06:56:11,female
2013-01-21 07:03:19,female
2013-01-21 07:13:14,male
2013-01-21 07:15:16,female
2013-01-21 07:19:11,female
2013-01-21 07:21:55,female
2013-01-21 07:26:53,male
2013-01-21 07:27:41,female
2013-01-21 07:28:52,male
2013-01-21 07:29:46,male
2013-01-21 07:35:44,female
2013-01-21 07:37:48,female
2013-01-21 07:39:35,female
2013-01-21 07:40:09,male
2013-01-21 07:41:35,male
2013-01-21 07:41:49,female
2013-01-21 07:43:28,male
2013-01-21 07:47:58,female
2013-01-21 07:50:57,male
2013-01-21 07:52:14,male
2013-01-21 07:52:51,male
2013-01-21 07:55:20,female
2013-01-21 07:59:59,female
2013-01-21 08:02:41,female
2013-01-21 08:02:42,male
2013-01-21 08:03:12,male
2013-01-21 08:14:17,female
2013-01-21 08:15:13,male
2013-01-21 08:17:55,female
2013-01-21 08:24:16,female
2013-01-21 08:24:20,female
2013-01-21 08:24:42,male
2013-01-21 08:36:41,female
2013-01-21 08:38:29,female
2013-01-21 08:39:23,female
2013-01-21 08:39:50,female
2013-01-21 08:42:17,female
2013-01-21 08:43:28,female
2013-01-21 08:44:05,female
2013-01-21 08:44:10,female
2013-01-21 08:47:35,female
2013-01-21 08:50:35,female
2013-01-21 08:51:18,female
2013-01-21 08:52:27,female
2013-01-21 08:54:10,female
2013-01-21 08:54:21,female
2013-01-21 08:56:35,female
2013-01-21 08:59:03,female
2013-01-21 09:00:40,female
2013-01-21 09:02:50,female
2013-01-21 09:03:03,male
2013-01-21 09:03:30,female
2013-01-21 09:03:37,female
2013-01-21 09:03:39,female
2013-01-21 09:03:44,female
2013-01-21 09:08:36,female
2013-01-21 09:11:20,male
2013-01-21 09:13:33,male
2013-01-21 09:15:56,female
2013-01-21 09:16:03,female
2013-01-21 09:21:27,male
2013-01-21 09:24:42,female
2013-01-21 09:27:50,male
2013-01-21 09:28:01,female
2013-01-21 09:29:40,female
2013-01-21 09:30:37,female
2013-01-21 09:31:30,female
2013-01-21 09:34:04,male
2013-01-21 09:34:57,female
2013-01-21 09:40:16,male
2013-01-21 09:40:59,female
2013-01-21 09:48:38,female
2013-01-21 09:48:42,female
2013-01-21 09:49:16,female
2013-01-21 09:49:50,female
2013-01-21 09:50:25,female
2013-01-21 09:50:41,female
2013-01-21 09:53:09,female
2013-01-21 09:53:26,female
2013-01-21 09:53:32,male
2013-01-21 09:54:02,male
2013-01-21 09:54:50,female
2013-01-21 09:55:29,female
2013-01-21 09:56:03,female
2013-01-21 09:58:58,female
2013-01-21 10:04:51,female
2013-01-21 10:06:08,female
2013-01-21 10:08:36,male
2013-01-21 10:11:24,male
2013-01-21 10:12:26,female
2013-01-21 10:15:05,female
2013-01-21 10:16:32,female
2013-01-21 10:18:05,female
2013-01-21 10:19:44,male
2013-01-21 10:19:57,female
2013-01-21 10:22:04,female
2013-01-21 10:23:15,male
2013-01-21 10:27:22,female
2013-01-21 10:32:00,female
2013-01-21 10:32:46,female
2013-01-21 10:33:39,male
2013-01-21 10:34:40,male
2013-01-21 10:36:24,female
2013-01-21 10:37:12,female
2013-01-21 10:40:25,female
2013-01-21 10:41:30,female
2013-01-21 10:41:57,male
2013-01-21 10:44:12,male
2013-01-21 10:44:53,female
2013-01-21 10:45:36,male
2013-01-21 10:45:37,male
2013-01-21 10:49:02,female
2013-01-21 10:59:45,female
2013-01-21 11:02:33,male
2013-01-21 11:03:19,female
2013-01-21 11:04:26,male
2013-01-21 11:05:27,female
2013-01-21 11:16:46,female
2013-01-21 11:18:04,female
2013-01-21 11:18:53,female
2013-01-21 11:19:32,female
2013-01-21 11:29:02,female
2013-01-21 11:33:36,female
2013-01-21 11:34:05,female
2013-01-21 11:34:33,female
2013-01-21 11:42:04,female
2013-01-21 11:43:40,female
