sale_time,purchaser_gender
2013-07-22 00:41:28,male
2013-07-22 01:23:20,female
2013-07-22 01:26:22,female
2013-07-22 01:31:39,male
2013-07-22 01:46:07,male
2013-07-22 01:52:17,male
2013-07-22 01:57:44,female
2013-07-22 02:00:17,male
2013-07-22 02:12:14,female
2013-07-22 02:16:51,male
2013-07-22 02:17:25,male
2013-07-22 02:18:30,female
2013-07-22 02:19:12,female
2013-07-22 02:19:28,male
2013-07-22 02:26:58,male
2013-07-22 02:27:11,female
2013-07-22 02:29:43,male
2013-07-22 02:33:39,male
2013-07-22 02:44:25,female
2013-07-22 02:48:44,female
2013-07-22 02:50:46,male
2013-07-22 02:55:26,female
2013-07-22 03:00:09,female
2013-07-22 03:02:38,female
2013-07-22 03:06:25,male
2013-07-22 03:10:56,male
2013-07-22 03:10:58,female
2013-07-22 03:11:13,female
2013-07-22 03:35:21,male
2013-07-22 03:39:12,male
2013-07-22 03:42:54,male
2013-07-22 03:43:49,male
2013-07-22 03:52:52,male
2013-07-22 03:55:50,male
2013-07-22 04:05:21,male
2013-07-22 04:16:20,female
2013-07-22 04:19:34,female
2013-07-22 04:19:58,female
2013-07-22 04:23:53,male
2013-07-22 04:25:23,male
2013-07-22 04:30:42,male
2013-07-22 04:30:55,female
2013-07-22 04:31:57,male
2013-07-22 04:32:14,male
2013-07-22 04:35:13,female
2013-07-22 04:40:58,male
2013-07-22 04:47:07,male
2013-07-22 04:47:26,male
2013-07-22 05:09:04,male
2013-07-22 05:11:31,female
2013-07-22 05:14:10,male
2013-07-22 05:14:45,male
2013-07-22 05:16:03,male
2013-07-22 05:17:01,male
2013-07-22 05:17:07,male
2013-07-22 05:23:08,female
2013-07-22 05:25:04,male
2013-07-22 05:25:59,male
2013-07-22 05:26:29,male
2013-07-22 05:30:44,male
2013-07-22 05:38:28,male
2013-07-22 05:39:24,male
2013-07-22 05:43:08,male
2013-07-22 05:43:45,male
2013-07-22 05:47:52,female
2013-07-22 05:54:38,male
2013-07-22 05:57:37,male
2013-07-22 05:59:43,female
2013-07-22 05:59:47,male
2013-07-22 06:01:49,male
2013-07-22 06:04:59,female
2013-07-22 06:06:11,female
2013-07-22 06:07:16,male
2013-07-22 06:07:20,male
2013-07-22 06:07:49,female
2013-07-22 06:09:08,female
2013-07-22 06:09:52,female
2013-07-22 06:14:07,male
2013-07-22 06:15:27,male
2013-07-22 06:17:24,female
2013-07-22 06:18:59,male
2013-07-22 06:22:32,male
2013-07-22 06:23:34,male
2013-07-22 06:27:56,male
2013-07-22 06:28:10,male
2013-07-22 06:29:59,male
2013-07-22 06:32:15,male
2013-07-22 06:33:00,male
2013-07-22 06:35:17,female
2013-07-22 06:38:11,female
2013-07-22 06:43:41,male
2013-07-22 06:46:40,male
2013-07-22 06:47:10,male
2013-07-22 06:47:17,male
2013-07-22 06:51:14,male
2013-07-22 06:51:42,male
2013-07-22 06:52:58,male
2013-07-22 06:54:33,female
2013-07-22 06:55:01,female
2013-07-22 06:58:17,male
2013-07-22 06:58:56,male
2013-07-22 07:01:51,male
2013-07-22 07:05:43,male
2013-07-22 07:06:28,male
2013-07-22 07:06:36,female
2013-07-22 07:10:42,male
2013-07-22 07:16:31,female
2013-07-22 07:18:20,female
2013-07-22 07:20:28,female
2013-07-22 07:21:00,male
2013-07-22 07:22:12,female
2013-07-22 07:25:55,male
2013-07-22 07:26:02,male
2013-07-22 07:27:58,male
2013-07-22 07:28:33,female
2013-07-22 07:34:56,male
2013-07-22 07:36:05,female
2013-07-22 07:36:55,female
2013-07-22 07:39:21,female
2013-07-22 07:40:54,male
2013-07-22 07:42:37,male
2013-07-22 07:46:19,female
2013-07-22 07:47:20,male
2013-07-22 07:47:36,male
2013-07-22 07:48:38,female
2013-07-22 07:53:06,female
2013-07-22 07:55:24,male
2013-07-22 07:59:24,male
2013-07-22 08:00:36,female
2013-07-22 08:03:13,female
2013-07-22 08:03:28,male
2013-07-22 08:03:51,female
2013-07-22 08:04:33,male
2013-07-22 08:06:18,male
2013-07-22 08:07:30,female
2013-07-22 08:09:30,male
2013-07-22 08:10:54,male
2013-07-22 08:14:37,female
2013-07-22 08:20:14,male
2013-07-22 08:20:24,female
2013-07-22 08:22:24,male
2013-07-22 08:23:05,male
2013-07-22 08:25:45,male
2013-07-22 08:28:27,male
2013-07-22 08:32:35,female
2013-07-22 08:34:46,male
2013-07-22 08:36:38,male
2013-07-22 08:37:04,male
2013-07-22 08:37:36,male
2013-07-22 08:40:54,female
2013-07-22 08:43:02,female
2013-07-22 08:43:12,female
2013-07-22 08:44:18,female
2013-07-22 08:44:40,male
2013-07-22 08:45:51,female
2013-07-22 08:46:13,male
2013-07-22 08:48:14,female
2013-07-22 08:49:10,female
2013-07-22 08:59:43,male
2013-07-22 09:02:27,male
2013-07-22 09:02:53,female
2013-07-22 09:03:19,male
2013-07-22 09:07:00,male
2013-07-22 09:07:57,female
2013-07-22 09:10:14,male
2013-07-22 09:12:14,male
2013-07-22 09:12:29,male
2013-07-22 09:13:14,female
2013-07-22 09:14:51,male
2013-07-22 09:14:57,male
2013-07-22 09:15:13,female
2013-07-22 09:16:29,female
2013-07-22 09:17:22,female
2013-07-22 09:21:24,female
2013-07-22 09:23:37,male
2013-07-22 09:23:39,male
2013-07-22 09:25:06,female
2013-07-22 09:26:45,female
2013-07-22 09:28:32,male
2013-07-22 09:31:42,male
2013-07-22 09:32:10,male
2013-07-22 09:32:37,female
2013-07-22 09:36:04,male
2013-07-22 09:37:59,male
2013-07-22 09:40:59,female
2013-07-22 09:42:43,male
2013-07-22 09:42:54,male
2013-07-22 09:43:41,female
2013-07-22 09:44:27,male
2013-07-22 09:45:13,female
2013-07-22 09:45:53,male
