sale_time,purchaser_gender
2013-03-11 01:08:15,male
2013-03-11 01:40:19,female
2013-03-11 01:44:27,female
2013-03-11 01:54:50,male
2013-03-11 02:15:52,female
2013-03-11 02:25:43,male
2013-03-11 02:34:40,female
2013-03-11 02:41:18,male
2013-03-11 03:04:23,male
2013-03-11 03:18:23,male
2013-03-11 03:19:22,male
2013-03-11 03:30:58,male
2013-03-11 03:34:49,male
2013-03-11 03:40:06,male
2013-03-11 03:46:01,male
2013-03-11 03:53:22,male
2013-03-11 03:59:00,female
2013-03-11 03:59:03,female
2013-03-11 04:05:57,male
2013-03-11 04:07:58,male
2013-03-11 04:11:37,male
2013-03-11 04:19:15,male
2013-03-11 04:43:48,female
2013-03-11 04:43:52,female
2013-03-11 04:45:58,male
2013-03-11 04:48:13,female
2013-03-11 04:48:18,male
2013-03-11 04:50:18,male
2013-03-11 04:56:16,female
2013-03-11 04:56:43,male
2013-03-11 04:59:16,female
2013-03-11 05:02:29,female
2013-03-11 05:04:26,male
2013-03-11 05:07:58,male
2013-03-11 05:08:45,female
2013-03-11 05:14:02,male
2013-03-11 05:14:32,female
2013-03-11 05:16:41,female
2013-03-11 05:17:17,female
2013-03-11 05:18:31,male
2013-03-11 05:26:57,male
2013-03-11 05:32:02,male
2013-03-11 05:35:32,male
2013-03-11 05:39:26,female
2013-03-11 05:40:43,male
2013-03-11 05:45:23,female
2013-03-11 05:47:18,male
2013-03-11 05:48:59,male
2013-03-11 05:50:05,female
2013-03-11 05:56:12,female
2013-03-11 05:56:48,female
2013-03-11 06:08:13,male
2013-03-11 06:09:14,male
2013-03-11 06:14:47,female
2013-03-11 06:15:19,male
2013-03-11 06:20:52,female
2013-03-11 06:21:21,female
2013-03-11 06:23:59,male
2013-03-11 06:25:01,male
2013-03-11 06:25:11,male
2013-03-11 06:25:24,male
2013-03-11 06:27:49,female
2013-03-11 06:34:51,female
2013-03-11 06:35:05,female
2013-03-11 06:50:24,female
2013-03-11 06:50:37,male
2013-03-11 06:51:06,female
2013-03-11 06:51:26,male
2013-03-11 06:51:46,male
2013-03-11 06:54:42,female
2013-03-11 07:03:01,male
2013-03-11 07:03:48,male
2013-03-11 07:09:49,male
2013-03-11 07:10:06,female
2013-03-11 07:13:55,female
2013-03-11 07:15:32,female
2013-03-11 07:19:40,female
2013-03-11 07:20:06,female
2013-03-11 07:22:24,male
2013-03-11 07:24:26,female
2013-03-11 07:26:35,male
2013-03-11 07:28:14,female
2013-03-11 07:28:57,female
2013-03-11 07:37:46,male
2013-03-11 07:38:39,female
2013-03-11 07:43:04,female
2013-03-11 07:43:39,female
2013-03-11 07:45:24,male
2013-03-11 07:46:07,female
2013-03-11 07:48:05,male
2013-03-11 07:51:34,female
2013-03-11 07:53:34,female
2013-03-11 07:54:09,male
2013-03-11 07:55:50,female
2013-03-11 07:58:31,female
2013-03-11 08:04:00,male
2013-03-11 08:06:35,female
2013-03-11 08:19:38,male
2013-03-11 08:20:07,male
2013-03-11 08:20:31,male
2013-03-11 08:21:30,female
2013-03-11 08:23:57,male
2013-03-11 08:27:42,female
2013-03-11 08:34:54,male
2013-03-11 08:35:05,male
2013-03-11 08:37:45,male
2013-03-11 08:40:34,female
2013-03-11 08:43:42,male
2013-03-11 08:44:47,male
2013-03-11 08:45:26,female
2013-03-11 08:48:21,male
2013-03-11 08:50:24,male
2013-03-11 08:51:12,male
2013-03-11 08:54:39,female
2013-03-11 08:57:24,male
2013-03-11 08:57:51,male
2013-03-11 08:59:10,female
2013-03-11 09:03:35,male
2013-03-11 09:08:58,male
2013-03-11 09:10:51,male
2013-03-11 09:12:01,female
2013-03-11 09:15:00,female
2013-03-11 09:18:13,female
2013-03-11 09:22:26,female
2013-03-11 09:24:53,male
2013-03-11 09:25:46,male
2013-03-11 09:27:30,male
2013-03-11 09:35:14,female
2013-03-11 09:36:07,male
2013-03-11 09:37:35,male
2013-03-11 09:38:32,female
2013-03-11 09:38:50,female
2013-03-11 09:40:08,female
2013-03-11 09:44:05,female
2013-03-11 09:46:45,female
2013-03-11 09:47:00,male
2013-03-11 09:52:57,female
2013-03-11 09:56:58,female
2013-03-11 09:57:14,male
2013-03-11 09:59:23,female
2013-03-11 10:01:14,female
2013-03-11 10:05:23,female
2013-03-11 10:07:01,female
2013-03-11 10:09:31,female
2013-03-11 10:10:04,female
2013-03-11 10:16:21,female
2013-03-11 10:17:14,female
2013-03-11 10:18:14,female
2013-03-11 10:19:06,male
2013-03-11 10:19:12,male
2013-03-11 10:19:50,female
2013-03-11 10:20:02,female
2013-03-11 10:24:52,male
2013-03-11 10:24:52,female
2013-03-11 10:32:41,female
2013-03-11 10:33:29,female
2013-03-11 10:35:52,male
2013-03-11 10:36:39,female
2013-03-11 10:37:51,male
2013-03-11 10:38:19,female
2013-03-11 10:40:50,female
2013-03-11 10:41:01,male
2013-03-11 10:41:19,female
2013-03-11 10:44:07,female
2013-03-11 10:44:57,female
2013-03-11 10:45:40,female
2013-03-11 10:46:09,male
2013-03-11 10:48:24,female
2013-03-11 10:50:55,female
2013-03-11 10:55:49,male
2013-03-11 11:00:59,male
2013-03-11 11:07:33,female
2013-03-11 11:11:25,female
2013-03-11 11:12:15,female
2013-03-11 11:15:22,female
2013-03-11 11:17:48,male
2013-03-11 11:18:43,female
2013-03-11 11:20:04,male
2013-03-11 11:20:14,female
2013-03-11 11:20:30,female
2013-03-11 11:23:01,female
2013-03-11 11:33:09,male
2013-03-11 11:34:31,female
2013-03-11 11:40:10,female
2013-03-11 11:44:11,female
2013-03-11 11:46:36,female
2013-03-11 11:50:30,female
