sale_time,purchaser_gender
2013-09-09 00:37:24,male
2013-09-09 01:14:55,male
2013-09-09 01:42:38,male
2013-09-09 02:00:36,male
2013-09-09 02:03:36,female
2013-09-09 02:07:50,male
2013-09-09 02:12:48,female
2013-09-09 02:23:10,female
2013-09-09 02:25:43,female
2013-09-09 02:27:10,female
2013-09-09 02:27:31,male
2013-09-09 02:32:02,male
2013-09-09 03:32:42,male
2013-09-09 03:35:48,female
2013-09-09 03:37:40,male
2013-09-09 03:40:51,male
2013-09-09 03:40:54,male
2013-09-09 03:47:20,male
2013-09-09 03:47:43,female
2013-09-09 03:49:31,male
2013-09-09 03:51:27,male
2013-09-09 04:01:30,female
2013-09-09 04:10:09,male
2013-09-09 04:14:00,female
2013-09-09 04:15:32,female
2013-09-09 04:22:26,female
2013-09-09 04:23:26,male
2013-09-09 04:29:43,female
2013-09-09 04:30:50,male
2013-09-09 04:30:55,male
2013-09-09 04:33:02,male
2013-09-09 04:38:41,female
2013-09-09 04:40:19,female
2013-09-09 04:41:26,male
2013-09-09 04:48:44,male
2013-09-09 04:49:12,male
2013-09-09 04:49:30,male
2013-09-09 04:51:42,male
2013-09-09 04:52:32,female
2013-09-09 04:54:13,male
2013-09-09 04:55:38,male
2013-09-09 05:01:32,female
2013-09-09 05:01:53,male
2013-09-09 05:05:50,male
2013-09-09 05:15:18,male
2013-09-09 05:17:17,male
2013-09-09 05:18:30,male
2013-09-09 05:21:16,male
2013-09-09 05:26:00,male
2013-09-09 05:31:08,male
2013-09-09 05:39:31,male
2013-09-09 05:41:43,female
2013-09-09 05:42:57,male
2013-09-09 05:44:01,male
2013-09-09 05:51:18,male
2013-09-09 05:53:19,male
2013-09-09 05:55:37,male
2013-09-09 05:56:20,male
2013-09-09 06:03:02,female
2013-09-09 06:05:59,male
2013-09-09 06:11:18,female
2013-09-09 06:12:23,male
2013-09-09 06:13:05,male
2013-09-09 06:23:22,male
2013-09-09 06:26:12,female
2013-09-09 06:31:05,male
2013-09-09 06:32:48,female
2013-09-09 06:33:26,male
2013-09-09 06:33:34,male
2013-09-09 06:33:53,male
2013-09-09 06:34:41,male
2013-09-09 06:35:22,male
2013-09-09 06:37:30,male
2013-09-09 06:38:05,female
2013-09-09 06:38:10,male
2013-09-09 06:39:25,male
2013-09-09 06:42:05,male
2013-09-09 06:42:19,male
2013-09-09 06:48:23,male
2013-09-09 06:49:03,male
2013-09-09 06:49:12,male
2013-09-09 06:56:16,female
2013-09-09 07:02:14,female
2013-09-09 07:03:12,male
2013-09-09 07:07:02,female
2013-09-09 07:10:38,male
2013-09-09 07:12:22,male
2013-09-09 07:13:04,male
2013-09-09 07:18:06,male
2013-09-09 07:18:47,female
2013-09-09 07:19:50,female
2013-09-09 07:21:30,male
2013-09-09 07:27:14,female
2013-09-09 07:28:01,male
2013-09-09 07:34:46,male
2013-09-09 07:34:52,female
2013-09-09 07:42:51,male
2013-09-09 07:43:13,male
2013-09-09 07:43:41,male
2013-09-09 07:47:38,male
2013-09-09 07:48:11,female
2013-09-09 07:50:13,female
2013-09-09 07:52:56,male
2013-09-09 07:54:39,male
2013-09-09 07:55:40,male
2013-09-09 07:56:01,male
2013-09-09 07:58:00,male
2013-09-09 07:58:32,female
2013-09-09 08:00:56,male
2013-09-09 08:02:17,female
2013-09-09 08:02:27,male
2013-09-09 08:02:38,male
2013-09-09 08:10:26,female
2013-09-09 08:12:44,male
2013-09-09 08:13:45,female
2013-09-09 08:14:22,male
2013-09-09 08:17:07,male
2013-09-09 08:22:26,male
2013-09-09 08:22:50,male
2013-09-09 08:23:19,female
2013-09-09 08:23:32,male
2013-09-09 08:24:36,male
2013-09-09 08:26:06,male
2013-09-09 08:27:33,male
2013-09-09 08:27:47,female
2013-09-09 08:29:34,male
2013-09-09 08:31:00,male
2013-09-09 08:31:06,female
2013-09-09 08:33:34,male
2013-09-09 08:37:58,male
2013-09-09 08:38:31,male
2013-09-09 08:40:15,male
2013-09-09 08:41:51,male
2013-09-09 08:44:01,male
2013-09-09 08:44:03,female
2013-09-09 08:44:41,male
2013-09-09 08:44:50,male
2013-09-09 08:45:17,male
2013-09-09 08:46:43,male
2013-09-09 08:52:05,female
2013-09-09 08:52:36,male
2013-09-09 08:54:30,female
2013-09-09 09:02:12,male
2013-09-09 09:03:48,male
2013-09-09 09:04:55,female
2013-09-09 09:05:20,male
2013-09-09 09:05:55,female
2013-09-09 09:09:49,male
2013-09-09 09:10:02,male
2013-09-09 09:15:36,male
2013-09-09 09:16:42,male
2013-09-09 09:23:03,female
2013-09-09 09:26:43,male
2013-09-09 09:28:49,female
2013-09-09 09:28:52,male
2013-09-09 09:29:13,female
2013-09-09 09:29:17,male
2013-09-09 09:30:25,male
2013-09-09 09:30:25,male
2013-09-09 09:36:01,male
2013-09-09 09:37:51,male
2013-09-09 09:38:15,male
2013-09-09 09:42:46,male
2013-09-09 09:46:28,female
2013-09-09 09:48:15,female
2013-09-09 09:49:12,male
2013-09-09 09:49:24,male
2013-09-09 09:49:27,male
2013-09-09 09:49:50,male
2013-09-09 09:50:59,male
2013-09-09 09:53:37,male
2013-09-09 09:53:38,female
2013-09-09 09:58:54,female
2013-09-09 10:00:19,female
2013-09-09 10:02:26,male
2013-09-09 10:05:26,male
2013-09-09 10:05:59,female
2013-09-09 10:12:24,female
2013-09-09 10:18:25,male
2013-09-09 10:20:38,male
2013-09-09 10:22:50,male
2013-09-09 10:24:05,male
2013-09-09 10:24:47,male
2013-09-09 10:24:57,male
2013-09-09 10:26:10,male
2013-09-09 10:28:04,male
2013-09-09 10:28:37,male
2013-09-09 10:29:04,male
2013-09-09 10:29:35,male
2013-09-09 10:29:53,male
2013-09-09 10:30:01,female
2013-09-09 10:33:21,female
2013-09-09 10:35:32,male
2013-09-09 10:36:13,female
2013-09-09 10:36:20,male
2013-09-09 10:37:10,male
2013-09-09 10:38:38,male
2013-09-09 10:40:08,male
2013-09-09 10:41:07,male
2013-09-09 10:41:22,male
2013-09-09 10:41:42,male
2013-09-09 10:43:24,male
2013-09-09 10:46:32,male
2013-09-09 10:47:24,female
2013-09-09 10:49:11,male
2013-09-09 10:53:25,male
2013-09-09 10:56:54,male
